model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-baseline,inc case,3,RO,6715,1100,2869,2747,1,1,0,0.75,-0.04,1,4,Romania
EuroCOVIDhub-ensemble,inc case,3,RO,9983,3916,37,6029,1.49,1.48,0.5,1,0.54,1,4,Romania
IEM_Health-CovidProject,inc case,3,RO,12107,3673,279,8155,1.8,1.87,0.25,0.75,0.53,1,4,Romania
ILM-EKF,inc case,3,RO,13564,4858,25,8680,2.02,1.93,0.5,0.75,0.58,1,4,Romania
LANL-GrowthRate,inc case,3,RO,5558,2065,172,3320,0.83,0.82,0.5,1,0.35,1,4,Romania
USC-SIkJalpha,inc case,3,RO,6565,3246,68,3250,0.98,0.96,0.5,1,0.35,1,4,Romania
epiforecasts-EpiNow2,inc case,3,RO,12298,3777,0,8521,1.83,1.89,0.25,0.75,0.81,1,4,Romania
EuroCOVIDhub-baseline,inc death,1,RO,57,8,49,0,1,1,0.17,0.83,-0.78,1,6,Romania
EuroCOVIDhub-ensemble,inc death,1,RO,36,27,10,0,0.64,0.53,0.83,1,-0.32,1,6,Romania
IEM_Health-CovidProject,inc death,1,RO,62,42,14,5,1.09,1.09,1,1,-0.12,1,6,Romania
ILM-EKF,inc death,1,RO,63,61,1,1,1.1,0.26,1,1,-0.03,1,6,Romania
LANL-GrowthRate,inc death,1,RO,37,12,22,3,0.66,0.74,0.17,1,-0.34,1,6,Romania
RobertWalraven-ESG,inc death,1,RO,52,10,36,7,0.92,0.96,0.17,0.5,-0.41,1,6,Romania
USC-SIkJalpha,inc death,1,RO,56,26,27,3,0.99,0.84,0.67,0.83,-0.27,1,6,Romania
epiforecasts-EpiNow2,inc death,1,RO,32,21,4,7,0.57,0.5,0.83,1,0.12,1,6,Romania
EuroCOVIDhub-baseline,inc death,2,RO,135,15,120,0,1,1,0,0.6,-0.92,1,5,Romania
EuroCOVIDhub-ensemble,inc death,2,RO,54,36,17,0,0.4,0.35,0.8,1,-0.28,1,5,Romania
IEM_Health-CovidProject,inc death,2,RO,115,60,40,15,0.85,1.05,0.6,1,-0.2,1,5,Romania
ILM-EKF,inc death,2,RO,77,72,1,3,0.57,0.21,1,1,0.02,1,5,Romania
LANL-GrowthRate,inc death,2,RO,54,24,28,2,0.4,0.46,0.4,1,-0.43,1,5,Romania
RobertWalraven-ESG,inc death,2,RO,127,11,111,6,0.94,0.84,0,0.4,-0.54,1,5,Romania
USC-SIkJalpha,inc death,2,RO,61,36,21,4,0.45,0.39,0.6,0.8,-0.28,1,5,Romania
epiforecasts-EpiNow2,inc death,2,RO,42,29,0,13,0.31,0.29,0.8,1,0.3,1,5,Romania
EuroCOVIDhub-baseline,inc death,3,RO,230,20,211,0,1,1,0,0.25,-0.99,1,4,Romania
EuroCOVIDhub-ensemble,inc death,3,RO,79,49,26,3,0.34,0.4,0.5,1,-0.28,1,4,Romania
IEM_Health-CovidProject,inc death,3,RO,169,75,77,18,0.74,0.94,0.5,1,-0.32,1,4,Romania
ILM-EKF,inc death,3,RO,116,96,2,19,0.5,0.38,1,1,0.12,1,4,Romania
LANL-GrowthRate,inc death,3,RO,73,39,34,0,0.32,0.34,0.75,1,-0.41,1,4,Romania
RobertWalraven-ESG,inc death,3,RO,239,13,226,0,1.04,0.9,0.25,0.25,-0.88,1,4,Romania
USC-SIkJalpha,inc death,3,RO,58,41,15,2,0.25,0.26,0.5,1,-0.28,1,4,Romania
epiforecasts-EpiNow2,inc death,3,RO,88,46,0,42,0.38,0.45,0.75,1,0.58,1,4,Romania
EuroCOVIDhub-baseline,inc case,1,SE,2794,380,2093,321,1,1,0.17,0.83,-0.18,1,6,Sweden
EuroCOVIDhub-ensemble,inc case,1,SE,3811,2280,1428,104,1.36,1.25,0.83,1,-0.2,1,6,Sweden
IEM_Health-CovidProject,inc case,1,SE,3275,2427,614,234,1.17,0.97,0.67,1,-0.15,1,6,Sweden
ILM-EKF,inc case,1,SE,2626,1244,672,710,0.94,1.15,0.67,1,0.03,1,6,Sweden
LANL-GrowthRate,inc case,1,SE,5021,3168,1854,0,1.8,2.08,0.83,1,-0.42,1,6,Sweden
USC-SIkJalpha,inc case,1,SE,4507,1971,2445,91,1.61,1.8,0.67,0.83,-0.4,1,6,Sweden
epiforecasts-EpiNow2,inc case,1,SE,5345,3512,952,881,1.91,2.06,0.67,1,-0.02,1,6,Sweden
EuroCOVIDhub-baseline,inc case,2,SE,4132,768,3365,0,1,1,0.2,1,-0.78,1,5,Sweden
EuroCOVIDhub-ensemble,inc case,2,SE,4657,2752,1903,1,1.13,1.06,0.8,1,-0.34,1,5,Sweden
IEM_Health-CovidProject,inc case,2,SE,4947,3143,1551,254,1.2,1,0.6,1,-0.22,1,5,Sweden
ILM-EKF,inc case,2,SE,2946,2269,512,165,0.71,0.55,1,1,-0.06,1,5,Sweden
LANL-GrowthRate,inc case,2,SE,5698,3095,2602,0,1.38,1.59,0.6,1,-0.5,1,5,Sweden
USC-SIkJalpha,inc case,2,SE,6283,2235,4048,0,1.52,1.65,0.6,0.8,-0.52,1,5,Sweden
epiforecasts-EpiNow2,inc case,2,SE,5683,4501,821,362,1.38,1.1,1,1,-0.08,1,5,Sweden
EuroCOVIDhub-baseline,inc case,3,SE,5095,1124,3971,0,1,1,0,1,-0.8,1,4,Sweden
EuroCOVIDhub-ensemble,inc case,3,SE,4667,3542,1125,0,0.92,0.74,1,1,-0.3,1,4,Sweden
IEM_Health-CovidProject,inc case,3,SE,5789,3689,2041,60,1.14,0.79,0.5,1,-0.38,1,4,Sweden
ILM-EKF,inc case,3,SE,4209,3721,197,291,0.83,0.43,1,1,-0.05,1,4,Sweden
LANL-GrowthRate,inc case,3,SE,6508,3069,3439,0,1.28,1.45,0.25,1,-0.6,1,4,Sweden
USC-SIkJalpha,inc case,3,SE,6438,2713,3725,0,1.26,1.48,0.5,1,-0.52,1,4,Sweden
epiforecasts-EpiNow2,inc case,3,SE,6917,5781,923,214,1.36,0.81,1,1,-0.07,1,4,Sweden
EuroCOVIDhub-baseline,inc death,1,SE,23,13,5,5,1,1,0.67,1,0.02,1,6,Sweden
EuroCOVIDhub-ensemble,inc death,1,SE,18,14,0,3,0.77,0.51,0.83,1,0.22,1,6,Sweden
IEM_Health-CovidProject,inc death,1,SE,32,16,16,0,1.4,1.64,0.67,1,-0.5,1,6,Sweden
ILM-EKF,inc death,1,SE,26,20,1,5,1.13,0.89,0.83,1,0.13,1,6,Sweden
LANL-GrowthRate,inc death,1,SE,31,6,2,23,1.36,1.33,0.17,0.83,0.48,1,6,Sweden
RobertWalraven-ESG,inc death,1,SE,21,10,10,0,0.92,0.85,0.67,0.83,-0.41,1,6,Sweden
USC-SIkJalpha,inc death,1,SE,26,15,8,2,1.15,0.8,0.67,0.83,-0.08,1,6,Sweden
epiforecasts-EpiNow2,inc death,1,SE,40,17,2,22,1.79,1.92,0.33,1,0.52,1,6,Sweden
EuroCOVIDhub-baseline,inc death,2,SE,30,23,4,4,1,1,1,1,0.1,1,5,Sweden
EuroCOVIDhub-ensemble,inc death,2,SE,24,18,2,4,0.81,0.88,1,1,0.14,1,5,Sweden
IEM_Health-CovidProject,inc death,2,SE,37,17,20,0,1.24,1.92,0.6,1,-0.52,1,5,Sweden
ILM-EKF,inc death,2,SE,34,24,2,8,1.12,1.4,1,1,0.24,1,5,Sweden
LANL-GrowthRate,inc death,2,SE,26,7,0,19,0.87,1.22,0.2,1,0.66,1,5,Sweden
RobertWalraven-ESG,inc death,2,SE,30,13,16,1,0.98,1.18,0.6,0.8,-0.4,1,5,Sweden
USC-SIkJalpha,inc death,2,SE,26,19,4,3,0.86,0.86,0.8,1,0.08,1,5,Sweden
epiforecasts-EpiNow2,inc death,2,SE,70,34,1,35,2.3,2.95,0.4,1,0.55,1,5,Sweden
EuroCOVIDhub-baseline,inc death,3,SE,33,29,1,3,1,1,1,1,0.05,1,4,Sweden
EuroCOVIDhub-ensemble,inc death,3,SE,27,22,1,3,0.8,0.93,1,1,0.07,1,4,Sweden
IEM_Health-CovidProject,inc death,3,SE,42,19,23,0,1.26,2.7,0.75,1,-0.52,1,4,Sweden
ILM-EKF,inc death,3,SE,39,29,0,10,1.16,1.67,0.75,1,0.38,1,4,Sweden
LANL-GrowthRate,inc death,3,SE,22,8,0,13,0.65,1.03,0.5,0.75,0.47,1,4,Sweden
RobertWalraven-ESG,inc death,3,SE,30,17,13,0,0.9,1.24,0.75,1,-0.41,1,4,Sweden
USC-SIkJalpha,inc death,3,SE,26,22,0,3,0.77,0.73,1,1,0.08,1,4,Sweden
epiforecasts-EpiNow2,inc death,3,SE,90,48,0,41,2.68,3.86,0.5,1,0.5,1,4,Sweden
EuroCOVIDhub-baseline,inc case,1,SI,579,73,266,240,1,1,0,1,-0.02,1,6,Slovenia
EuroCOVIDhub-ensemble,inc case,1,SI,553,323,102,127,0.96,1.05,0.67,1,-0,1,6,Slovenia
IEM_Health-CovidProject,inc case,1,SI,751,498,143,110,1.3,1.42,0.83,1,-0.12,1,6,Slovenia
ILM-EKF,inc case,1,SI,631,285,159,187,1.09,1.27,0.33,1,-0.07,1,6,Slovenia
LANL-GrowthRate,inc case,1,SI,696,441,255,0,1.2,1.14,0.83,1,-0.33,1,6,Slovenia
USC-SIkJalpha,inc case,1,SI,656,359,100,196,1.13,1.15,0.5,0.83,-0.03,1,6,Slovenia
epiforecasts-EpiNow2,inc case,1,SI,595,215,46,334,1.03,1.08,0.67,0.83,0.19,1,6,Slovenia
DSMPG-bayes,inc case,1,SI,793,264,73,456,1.11,1.39,0.6,1,0.24,1,5,Slovenia
EuroCOVIDhub-baseline,inc case,2,SI,763,163,406,194,1,1,0.4,1,-0.26,1,5,Slovenia
EuroCOVIDhub-ensemble,inc case,2,SI,973,447,291,235,1.27,1.54,0.4,1,-0.14,1,5,Slovenia
IEM_Health-CovidProject,inc case,2,SI,1108,628,354,126,1.45,1.64,0.4,1,-0.24,1,5,Slovenia
ILM-EKF,inc case,2,SI,1094,439,365,290,1.43,1.7,0.2,1,-0.18,1,5,Slovenia
LANL-GrowthRate,inc case,2,SI,1029,506,462,60,1.35,1.52,0.6,1,-0.3,1,5,Slovenia
USC-SIkJalpha,inc case,2,SI,1045,421,430,194,1.37,1.36,0.4,0.8,-0.08,1,5,Slovenia
epiforecasts-EpiNow2,inc case,2,SI,1103,329,185,589,1.45,1.55,0.2,0.8,-0,1,5,Slovenia
DSMPG-bayes,inc case,2,SI,1511,533,244,733,1.39,2.4,0,1,0.11,1,4,Slovenia
EuroCOVIDhub-baseline,inc case,3,SI,866,250,539,77,1,1,0,1,-0.35,1,4,Slovenia
EuroCOVIDhub-ensemble,inc case,3,SI,1209,540,508,161,1.4,1.44,0.25,1,-0.25,1,4,Slovenia
IEM_Health-CovidProject,inc case,3,SI,1369,715,618,36,1.58,1.63,0.5,1,-0.35,1,4,Slovenia
ILM-EKF,inc case,3,SI,1238,565,567,105,1.43,1.61,0.5,1,-0.32,1,4,Slovenia
LANL-GrowthRate,inc case,3,SI,1257,533,673,51,1.45,1.52,0.5,1,-0.35,1,4,Slovenia
USC-SIkJalpha,inc case,3,SI,1568,365,790,413,1.81,1.26,0.5,0.5,0,1,4,Slovenia
epiforecasts-EpiNow2,inc case,3,SI,1098,437,382,278,1.27,1.31,0.5,1,-0.13,1,4,Slovenia
EuroCOVIDhub-baseline,inc death,1,SI,6,2,1,2,1,1,0.33,1,0.15,1,6,Slovenia
EuroCOVIDhub-ensemble,inc death,1,SI,6,3,1,1,0.98,1.1,0.5,1,0.07,1,6,Slovenia
IEM_Health-CovidProject,inc death,1,SI,7,4,3,1,1.26,1.35,0.67,1,-0.15,1,6,Slovenia
ILM-EKF,inc death,1,SI,9,8,0,1,1.6,0.96,1,1,0.07,1,6,Slovenia
LANL-GrowthRate,inc death,1,SI,4,2,2,0,0.65,0.8,0.67,1,-0.18,1,6,Slovenia
RobertWalraven-ESG,inc death,1,SI,6,2,3,1,1.09,1.2,0.5,1,-0.21,1,6,Slovenia
USC-SIkJalpha,inc death,1,SI,6,2,1,3,1,1.33,0.5,0.83,0.17,1,6,Slovenia
epiforecasts-EpiNow2,inc death,1,SI,9,4,1,5,1.52,1.82,0.17,1,0.48,1,6,Slovenia
EuroCOVIDhub-baseline,inc death,2,SI,8,5,1,2,1,1,0.6,1,0.06,1,5,Slovenia
EuroCOVIDhub-ensemble,inc death,2,SI,8,4,2,2,0.94,1.12,0.6,1,-0.04,1,5,Slovenia
IEM_Health-CovidProject,inc death,2,SI,11,4,5,1,1.3,1.73,0.6,1,-0.32,1,5,Slovenia
ILM-EKF,inc death,2,SI,11,9,1,1,1.32,1.1,1,1,0.04,1,5,Slovenia
LANL-GrowthRate,inc death,2,SI,6,2,4,0,0.77,0.92,0.6,1,-0.33,1,5,Slovenia
RobertWalraven-ESG,inc death,2,SI,11,3,8,0,1.37,1.6,0.4,0.8,-0.46,1,5,Slovenia
USC-SIkJalpha,inc death,2,SI,8,3,3,3,1.02,1.4,0.2,0.8,0.06,1,5,Slovenia
epiforecasts-EpiNow2,inc death,2,SI,10,4,0,6,1.18,1.42,0.6,1,0.47,1,5,Slovenia
EuroCOVIDhub-baseline,inc death,3,SI,8,7,1,0,1,1,1,1,-0.05,1,4,Slovenia
EuroCOVIDhub-ensemble,inc death,3,SI,7,4,3,0,0.88,1.42,0.75,1,-0.3,1,4,Slovenia
IEM_Health-CovidProject,inc death,3,SI,12,4,9,0,1.49,2.67,0.25,1,-0.7,1,4,Slovenia
ILM-EKF,inc death,3,SI,10,8,1,0,1.21,1.36,1,1,-0.1,1,4,Slovenia
LANL-GrowthRate,inc death,3,SI,9,2,7,0,1.1,1.73,0.25,0.75,-0.52,1,4,Slovenia
RobertWalraven-ESG,inc death,3,SI,16,3,13,0,1.91,3.03,0,0.75,-0.86,1,4,Slovenia
USC-SIkJalpha,inc death,3,SI,9,3,3,3,1.09,1.61,0.25,0.5,0.07,1,4,Slovenia
epiforecasts-EpiNow2,inc death,3,SI,8,4,0,3,0.93,1.48,0.75,1,0.35,1,4,Slovenia
EuroCOVIDhub-baseline,inc case,1,SK,1239,129,0,1111,1,1,0,1,0.83,1,6,Slovakia
EuroCOVIDhub-ensemble,inc case,1,SK,756,552,0,203,0.61,0.52,0.83,1,0.32,1,6,Slovakia
IEM_Health-CovidProject,inc case,1,SK,1257,1062,0,195,1.01,0.67,1,1,0.22,1,6,Slovakia
ILM-EKF,inc case,1,SK,848,459,8,381,0.68,0.74,0.5,1,0.35,1,6,Slovakia
LANL-GrowthRate,inc case,1,SK,1023,799,222,2,0.83,0.66,1,1,-0.28,1,6,Slovakia
USC-SIkJalpha,inc case,1,SK,1626,580,0,1046,1.31,1.19,0,0.33,0.88,1,6,Slovakia
epiforecasts-EpiExpert,inc case,1,SK,872,189,72,611,0.7,0.74,0,0.33,0.55,1,6,Slovakia
epiforecasts-EpiNow2,inc case,1,SK,612,340,14,258,0.49,0.54,0.67,1,0.18,1,6,Slovakia
EuroCOVIDhub-baseline,inc case,2,SK,2529,291,0,2238,1,1,0,0.8,0.91,1,5,Slovakia
EuroCOVIDhub-ensemble,inc case,2,SK,1489,757,0,732,0.59,0.59,0.6,1,0.48,1,5,Slovakia
IEM_Health-CovidProject,inc case,2,SK,1990,1393,0,597,0.79,0.73,0.8,1,0.36,1,5,Slovakia
ILM-EKF,inc case,2,SK,1615,784,0,831,0.64,0.67,0.6,1,0.48,1,5,Slovakia
LANL-GrowthRate,inc case,2,SK,1285,964,174,147,0.51,0.47,1,1,-0.08,1,5,Slovakia
USC-SIkJalpha,inc case,2,SK,3056,711,0,2345,1.21,0.98,0,0.4,0.88,1,5,Slovakia
epiforecasts-EpiExpert,inc case,2,SK,1940,293,189,1458,0.77,0.73,0,0.4,0.58,1,5,Slovakia
epiforecasts-EpiNow2,inc case,2,SK,1361,505,21,836,0.54,0.53,0.6,1,0.28,1,5,Slovakia
DSMPG-bayes,inc case,2,SK,1157,547,1,609,0.69,0.35,0.75,1,0.35,1,4,Slovakia
EuroCOVIDhub-baseline,inc case,3,SK,4023,425,0,3598,1,1,0,0.25,0.96,1,4,Slovakia
EuroCOVIDhub-ensemble,inc case,3,SK,2530,1004,0,1527,0.63,0.68,0.25,1,0.64,1,4,Slovakia
IEM_Health-CovidProject,inc case,3,SK,3022,1820,0,1203,0.75,0.81,0.5,1,0.5,1,4,Slovakia
ILM-EKF,inc case,3,SK,2579,1239,0,1339,0.64,0.71,0.25,1,0.55,1,4,Slovakia
LANL-GrowthRate,inc case,3,SK,1705,1090,29,585,0.42,0.4,0.75,1,0.2,1,4,Slovakia
USC-SIkJalpha,inc case,3,SK,4616,779,0,3837,1.15,0.93,0,0.5,0.91,1,4,Slovakia
epiforecasts-EpiExpert,inc case,3,SK,3422,406,200,2815,0.85,0.79,0,0.25,0.49,1,4,Slovakia
epiforecasts-EpiNow2,inc case,3,SK,2234,710,12,1512,0.56,0.58,0.5,0.75,0.48,1,4,Slovakia
EuroCOVIDhub-baseline,inc death,1,SK,50,3,15,32,1,1,0,0.83,-0.22,1,6,Slovakia
EuroCOVIDhub-ensemble,inc death,1,SK,56,21,22,13,1.11,1.48,0.17,1,-0.17,1,6,Slovakia
IEM_Health-CovidProject,inc death,1,SK,53,22,18,14,1.06,1.26,0.33,1,-0.1,1,6,Slovakia
ILM-EKF,inc death,1,SK,64,42,15,7,1.28,1.42,1,1,-0.13,1,6,Slovakia
LANL-GrowthRate,inc death,1,SK,65,10,46,9,1.29,1.2,0.33,0.67,-0.41,1,6,Slovakia
RobertWalraven-ESG,inc death,1,SK,66,9,32,25,1.31,1.43,0.17,0.5,-0.24,1,6,Slovakia
USC-SIkJalpha,inc death,1,SK,51,22,13,15,1,1.43,0.5,1,0,1,6,Slovakia
epiforecasts-EpiExpert,inc death,1,SK,60,13,28,18,1.18,1.3,0.17,0.83,-0.13,1,6,Slovakia
epiforecasts-EpiNow2,inc death,1,SK,65,17,33,16,1.3,1.51,0.33,0.67,-0.11,1,6,Slovakia
EuroCOVIDhub-baseline,inc death,2,SK,77,7,13,57,1,1,0.2,0.8,0.17,1,5,Slovakia
EuroCOVIDhub-ensemble,inc death,2,SK,101,23,43,34,1.3,1.59,0.2,1,-0.09,1,5,Slovakia
IEM_Health-CovidProject,inc death,2,SK,100,27,38,34,1.29,1.56,0.2,1,-0.09,1,5,Slovakia
ILM-EKF,inc death,2,SK,102,43,35,25,1.33,1.71,0.2,1,-0.12,1,5,Slovakia
LANL-GrowthRate,inc death,2,SK,151,10,120,21,1.96,1.82,0,0.4,-0.25,1,5,Slovakia
RobertWalraven-ESG,inc death,2,SK,97,11,57,29,1.25,1.18,0.2,0.4,-0.02,1,5,Slovakia
USC-SIkJalpha,inc death,2,SK,116,26,27,62,1.5,1.74,0.4,0.6,0.14,1,5,Slovakia
epiforecasts-EpiExpert,inc death,2,SK,110,18,52,40,1.43,1.44,0.2,0.6,0.09,1,5,Slovakia
epiforecasts-EpiNow2,inc death,2,SK,134,16,71,47,1.74,1.82,0,0.4,-0.15,1,5,Slovakia
EuroCOVIDhub-baseline,inc death,3,SK,91,11,14,66,1,1,0.25,0.75,0.23,1,4,Slovakia
EuroCOVIDhub-ensemble,inc death,3,SK,112,27,46,39,1.23,1.47,0,1,0,1,4,Slovakia
IEM_Health-CovidProject,inc death,3,SK,118,34,44,40,1.29,1.58,0,1,0.04,1,4,Slovakia
ILM-EKF,inc death,3,SK,127,49,45,33,1.4,1.69,0.5,1,-0.07,1,4,Slovakia
LANL-GrowthRate,inc death,3,SK,165,15,129,21,1.81,1.65,0.25,0.5,-0.25,1,4,Slovakia
RobertWalraven-ESG,inc death,3,SK,82,13,60,9,0.9,0.82,0.25,0.75,0.05,1,4,Slovakia
USC-SIkJalpha,inc death,3,SK,148,29,24,95,1.63,1.76,0.25,0.5,0.23,1,4,Slovakia
epiforecasts-EpiExpert,inc death,3,SK,143,20,74,49,1.57,1.41,0.25,0.5,0.17,1,4,Slovakia
epiforecasts-EpiNow2,inc death,3,SK,151,24,72,55,1.65,1.77,0,0.5,-0.05,1,4,Slovakia
RobertWalraven-ESG,inc case,1,AT,NA,NA,NA,NA,NA,0.81,0.5,0.83,0.21,1,6,Austria
RobertWalraven-ESG,inc case,2,AT,NA,NA,NA,NA,NA,0.77,0.4,0.6,0.04,1,5,Austria
UVA-Ensemble,inc case,1,AT,NA,NA,NA,NA,NA,0.75,0.2,1,0.13,1,5,Austria
RobertWalraven-ESG,inc case,3,AT,NA,NA,NA,NA,NA,0.78,0.5,0.75,0.01,1,4,Austria
UVA-Ensemble,inc case,2,AT,NA,NA,NA,NA,NA,0.92,0,1,0,1,4,Austria
RobertWalraven-ESG,inc case,1,BE,NA,NA,NA,NA,NA,0.93,0.17,0.67,0.07,1,6,Belgium
RobertWalraven-ESG,inc case,2,BE,NA,NA,NA,NA,NA,0.88,0.2,0.4,-0.06,1,5,Belgium
UVA-Ensemble,inc case,1,BE,NA,NA,NA,NA,NA,1.09,0.2,0.4,-0.31,1,5,Belgium
RobertWalraven-ESG,inc case,3,BE,NA,NA,NA,NA,NA,0.91,0.25,0.5,-0.14,1,4,Belgium
UVA-Ensemble,inc case,2,BE,NA,NA,NA,NA,NA,0.96,0,0.25,-0.51,1,4,Belgium
RobertWalraven-ESG,inc case,1,BG,NA,NA,NA,NA,NA,1.07,0,0.5,0.28,1,6,Bulgaria
RobertWalraven-ESG,inc case,2,BG,NA,NA,NA,NA,NA,1.23,0,0,0.2,1,5,Bulgaria
UVA-Ensemble,inc case,1,BG,NA,NA,NA,NA,NA,1.11,0.2,0.4,0.29,1,5,Bulgaria
RobertWalraven-ESG,inc case,3,BG,NA,NA,NA,NA,NA,1.21,0,0.25,0.05,1,4,Bulgaria
UVA-Ensemble,inc case,2,BG,NA,NA,NA,NA,NA,0.9,0.25,0.25,0.12,1,4,Bulgaria
RobertWalraven-ESG,inc case,1,CH,NA,NA,NA,NA,NA,2.21,0,0.83,-0.88,1,6,Switzerland
RobertWalraven-ESG,inc case,2,CH,NA,NA,NA,NA,NA,2.61,0,0.8,-0.9,1,5,Switzerland
UVA-Ensemble,inc case,1,CH,NA,NA,NA,NA,NA,1.27,0,0.4,-0.95,1,5,Switzerland
RobertWalraven-ESG,inc case,3,CH,NA,NA,NA,NA,NA,2.39,0,0.75,-0.89,1,4,Switzerland
UVA-Ensemble,inc case,2,CH,NA,NA,NA,NA,NA,1.38,0,0,-1,1,4,Switzerland
RobertWalraven-ESG,inc case,1,CY,NA,NA,NA,NA,NA,1.39,0,0.5,-0.34,1,6,Cyprus
RobertWalraven-ESG,inc case,2,CY,NA,NA,NA,NA,NA,1.2,0.4,0.6,-0.01,1,5,Cyprus
UVA-Ensemble,inc case,1,CY,NA,NA,NA,NA,NA,1.42,0.2,0.6,-0.62,1,5,Cyprus
RobertWalraven-ESG,inc case,3,CY,NA,NA,NA,NA,NA,1,0.5,0.75,-0.2,1,4,Cyprus
UVA-Ensemble,inc case,2,CY,NA,NA,NA,NA,NA,1.27,0.25,0.25,-0.88,1,4,Cyprus
RobertWalraven-ESG,inc case,1,CZ,NA,NA,NA,NA,NA,0.94,0.5,1,0.32,1,6,Czechia
RobertWalraven-ESG,inc case,2,CZ,NA,NA,NA,NA,NA,0.8,0.4,1,0.54,1,5,Czechia
UVA-Ensemble,inc case,1,CZ,NA,NA,NA,NA,NA,0.84,0,0.6,0.91,1,5,Czechia
RobertWalraven-ESG,inc case,3,CZ,NA,NA,NA,NA,NA,0.73,0.5,1,0.72,1,4,Czechia
UVA-Ensemble,inc case,2,CZ,NA,NA,NA,NA,NA,0.63,0,0.25,0.99,1,4,Czechia
RobertWalraven-ESG,inc case,1,DE,NA,NA,NA,NA,NA,1.05,0,0.67,-0.62,1,6,Germany
UVA-Ensemble,inc case,1,DE,NA,NA,NA,NA,NA,1.49,0,0.33,-0.69,1,6,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,NA,NA,NA,NA,NA,1.01,NA,NA,NA,1,5,Germany
RobertWalraven-ESG,inc case,2,DE,NA,NA,NA,NA,NA,1.28,0.2,0.4,-0.89,1,5,Germany
UVA-Ensemble,inc case,2,DE,NA,NA,NA,NA,NA,1.16,0,0.4,-0.98,1,5,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,NA,NA,NA,NA,NA,1.24,NA,NA,NA,1,4,Germany
RobertWalraven-ESG,inc case,3,DE,NA,NA,NA,NA,NA,1.65,0,0,-1,1,4,Germany
UVA-Ensemble,inc case,3,DE,NA,NA,NA,NA,NA,1.09,0,0,-1,1,4,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,NA,NA,NA,NA,NA,1.3,NA,NA,NA,1,5,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,NA,NA,NA,NA,NA,1.29,NA,NA,NA,1,4,Germany
RobertWalraven-ESG,inc case,1,DK,NA,NA,NA,NA,NA,0.83,0.67,0.67,-0.33,1,6,Denmark
RobertWalraven-ESG,inc case,2,DK,NA,NA,NA,NA,NA,0.91,0.6,1,-0.48,1,5,Denmark
UVA-Ensemble,inc case,1,DK,NA,NA,NA,NA,NA,0.81,0,0,-0.6,1,5,Denmark
RobertWalraven-ESG,inc case,3,DK,NA,NA,NA,NA,NA,1.02,0.75,0.75,-0.38,1,4,Denmark
UVA-Ensemble,inc case,2,DK,NA,NA,NA,NA,NA,0.85,0.25,0.25,-0.38,1,4,Denmark
RobertWalraven-ESG,inc case,1,EE,NA,NA,NA,NA,NA,1,0,0.67,0.89,1,6,Estonia
RobertWalraven-ESG,inc case,2,EE,NA,NA,NA,NA,NA,1.08,0,0.2,0.99,1,5,Estonia
UVA-Ensemble,inc case,1,EE,NA,NA,NA,NA,NA,1.52,0.2,0.4,0.86,1,5,Estonia
RobertWalraven-ESG,inc case,3,EE,NA,NA,NA,NA,NA,1.26,0,0,1,1,4,Estonia
UVA-Ensemble,inc case,2,EE,NA,NA,NA,NA,NA,1.39,0,0.25,0.99,1,4,Estonia
RobertWalraven-ESG,inc case,1,ES,NA,NA,NA,NA,NA,2.13,0.2,1,-0.77,1,5,Spain
UVA-Ensemble,inc case,1,ES,NA,NA,NA,NA,NA,4.36,0,0,-1,1,5,Spain
RobertWalraven-ESG,inc case,2,ES,NA,NA,NA,NA,NA,2.84,0,0.75,-0.89,1,4,Spain
UVA-Ensemble,inc case,2,ES,NA,NA,NA,NA,NA,3.44,0,0,-1,1,4,Spain
RobertWalraven-ESG,inc case,1,FI,NA,NA,NA,NA,NA,0.93,0.17,0.67,0.87,1,6,Finland
RobertWalraven-ESG,inc case,2,FI,NA,NA,NA,NA,NA,1.1,0,0.4,0.98,1,5,Finland
UVA-Ensemble,inc case,1,FI,NA,NA,NA,NA,NA,0.98,0,0.4,0.6,1,5,Finland
RobertWalraven-ESG,inc case,3,FI,NA,NA,NA,NA,NA,1.44,0,0,1,1,4,Finland
UVA-Ensemble,inc case,2,FI,NA,NA,NA,NA,NA,1.19,0,0.25,0.55,1,4,Finland
RobertWalraven-ESG,inc case,1,FR,NA,NA,NA,NA,NA,1.13,0.17,0.5,-0.23,1,6,France
RobertWalraven-ESG,inc case,2,FR,NA,NA,NA,NA,NA,0.99,0.2,0.2,-0.5,1,5,France
UVA-Ensemble,inc case,1,FR,NA,NA,NA,NA,NA,1.05,0.2,0.6,-0.3,1,5,France
RobertWalraven-ESG,inc case,3,FR,NA,NA,NA,NA,NA,1.34,0,0,-1,1,4,France
UVA-Ensemble,inc case,2,FR,NA,NA,NA,NA,NA,0.95,0.25,0.25,-0.62,1,4,France
RobertWalraven-ESG,inc case,1,GB,NA,NA,NA,NA,NA,1.11,0.5,1,-0.03,1,6,United Kingdom
