model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
ILM-EKF,inc death,3,LT,19,15,0,4,2.01,1.44,0.88,1,0.19,1,8,Lithuania
LANL-GrowthRate,inc death,3,LT,12,4,6,2,1.19,1.31,0.12,0.88,-0.3,1,8,Lithuania
RobertWalraven-ESG,inc death,3,LT,19,3,13,3,1.95,1.75,0,0.5,-0.64,1,8,Lithuania
USC-SIkJalpha,inc death,3,LT,19,5,0,15,2.1,1.95,0.38,0.5,0.65,1,8,Lithuania
epiforecasts-EpiNow2,inc death,3,LT,19,8,0,10,2.01,2.15,0.38,1,0.48,1,8,Lithuania
EuroCOVIDhub-baseline,inc death,4,LT,11,7,3,1,1,1,0.71,1,-0.13,1,7,Lithuania
EuroCOVIDhub-ensemble,inc death,4,LT,14,9,1,4,1.31,1.2,0.71,1,0.14,1,7,Lithuania
IEM_Health-CovidProject,inc death,4,LT,15,9,5,1,1.35,1.51,0.57,1,-0.3,1,7,Lithuania
ILM-EKF,inc death,4,LT,23,17,0,6,2.2,1.7,0.86,1,0.19,1,7,Lithuania
LANL-GrowthRate,inc death,4,LT,12,5,6,1,1.05,1.1,0.43,1,-0.44,1,7,Lithuania
RobertWalraven-ESG,inc death,4,LT,23,3,19,0,2.13,1.89,0,0.57,-0.71,1,7,Lithuania
UMass-MechBayes,inc death,1,LT,8,4,0,4,1.04,1.12,0.57,0.86,0.35,1,7,Lithuania
UMass-SemiMech,inc death,1,LT,9,4,0,5,1.19,1.19,0.43,0.86,0.47,1,7,Lithuania
USC-SIkJalpha,inc death,4,LT,23,7,0,16,2.24,2.18,0.43,0.86,0.41,1,7,Lithuania
epiforecasts-EpiNow2,inc death,4,LT,32,14,2,16,3.12,3.33,0.29,1,0.36,1,7,Lithuania
LANL-GrowthRate,inc death,5,LT,15,6,8,0,NA,NA,0.5,0.83,-0.47,1,6,Lithuania
UMass-MechBayes,inc death,2,LT,10,5,0,5,0.98,0.89,0.67,0.83,0.36,1,6,Lithuania
UMass-SemiMech,inc death,2,LT,11,5,0,6,1.1,1.05,0.5,0.83,0.47,1,6,Lithuania
USC-SIkJalpha,inc death,5,LT,20,9,2,9,NA,NA,0.5,0.83,0.28,1,6,Lithuania
LANL-GrowthRate,inc death,6,LT,19,7,11,1,NA,NA,0.6,1,-0.4,1,5,Lithuania
UMass-MechBayes,inc death,3,LT,11,7,0,4,0.95,0.9,0.6,1,0.46,1,5,Lithuania
UMass-SemiMech,inc death,3,LT,12,6,0,6,1.03,0.96,0.8,1,0.49,1,5,Lithuania
UMass-MechBayes,inc death,4,LT,20,10,0,10,1.51,1.58,0.5,1,0.55,1,4,Lithuania
UMass-SemiMech,inc death,4,LT,15,9,0,6,1.17,1.28,0.5,1,0.52,1,4,Lithuania
EuroCOVIDhub-baseline,inc case,1,LU,93,46,15,32,1,1,0.5,1,0.13,1,10,Luxembourg
EuroCOVIDhub-ensemble,inc case,1,LU,105,90,9,5,1.11,0.87,1,1,-0.04,1,10,Luxembourg
IEM_Health-CovidProject,inc case,1,LU,155,94,23,38,1.64,1.8,0.6,1,0.11,1,10,Luxembourg
ILM-EKF,inc case,1,LU,126,98,1,27,1.36,1.23,0.9,1,0.24,1,10,Luxembourg
LANL-GrowthRate,inc case,1,LU,163,108,55,0,1.67,1.63,0.7,1,-0.38,1,10,Luxembourg
USC-SIkJalpha,inc case,1,LU,117,60,45,12,1.19,1.05,0.7,0.8,-0.27,1,10,Luxembourg
epiforecasts-EpiNow2,inc case,1,LU,151,80,0,71,1.59,1.69,0.6,0.9,0.49,1,10,Luxembourg
EuroCOVIDhub-baseline,inc case,2,LU,158,87,22,48,1,1,0.44,1,0.17,1,9,Luxembourg
EuroCOVIDhub-ensemble,inc case,2,LU,147,114,17,16,0.92,0.81,0.89,1,0.02,1,9,Luxembourg
IEM_Health-CovidProject,inc case,2,LU,246,131,44,71,1.55,1.61,0.44,0.89,0.11,1,9,Luxembourg
ILM-EKF,inc case,2,LU,194,143,2,50,1.24,1.11,0.78,1,0.28,1,9,Luxembourg
LANL-GrowthRate,inc case,2,LU,181,113,68,0,1.09,0.93,0.67,1,-0.36,1,9,Luxembourg
USC-SIkJalpha,inc case,2,LU,186,67,95,24,1.1,1.09,0.67,0.78,-0.24,1,9,Luxembourg
epiforecasts-EpiNow2,inc case,2,LU,208,102,1,105,1.33,1.38,0.44,0.89,0.57,1,9,Luxembourg
EuroCOVIDhub-baseline,inc case,3,LU,198,122,25,52,1,1,0.5,1,0.21,1,8,Luxembourg
EuroCOVIDhub-ensemble,inc case,3,LU,188,142,26,21,0.92,0.81,0.88,1,0.09,1,8,Luxembourg
IEM_Health-CovidProject,inc case,3,LU,306,180,56,70,1.53,1.5,0.5,1,0.14,1,8,Luxembourg
ILM-EKF,inc case,3,LU,277,200,3,75,1.4,1.28,0.62,1,0.34,1,8,Luxembourg
LANL-GrowthRate,inc case,3,LU,194,119,74,1,0.92,0.68,0.75,1,-0.26,1,8,Luxembourg
USC-SIkJalpha,inc case,3,LU,236,80,146,10,1.07,1.11,0.62,0.88,-0.29,1,8,Luxembourg
epiforecasts-EpiNow2,inc case,3,LU,263,128,0,135,1.34,1.33,0.38,0.88,0.64,1,8,Luxembourg
EuroCOVIDhub-baseline,inc case,4,LU,228,153,18,57,1,1,0.57,1,0.21,1,7,Luxembourg
EuroCOVIDhub-ensemble,inc case,4,LU,234,176,24,34,1.03,0.98,0.86,1,0.13,1,7,Luxembourg
IEM_Health-CovidProject,inc case,4,LU,369,236,56,77,1.62,1.64,0.43,1,0.13,1,7,Luxembourg
ILM-EKF,inc case,4,LU,387,274,4,110,1.7,1.58,0.57,1,0.41,1,7,Luxembourg
LANL-GrowthRate,inc case,4,LU,202,127,71,4,0.89,0.71,0.71,1,-0.13,1,7,Luxembourg
USC-SIkJalpha,inc case,4,LU,277,98,155,24,1.22,1.3,0.43,0.71,-0.26,1,7,Luxembourg
epiforecasts-EpiNow2,inc case,4,LU,327,152,0,175,1.44,1.36,0.43,0.86,0.65,1,7,Luxembourg
LANL-GrowthRate,inc case,5,LU,207,139,48,20,NA,NA,0.67,1,-0.03,1,6,Luxembourg
UMass-SemiMech,inc case,1,LU,193,138,55,0,2.21,2.03,0.83,1,-0.32,1,6,Luxembourg
USC-SIkJalpha,inc case,5,LU,264,114,136,15,NA,NA,0.5,1,-0.38,1,6,Luxembourg
LANL-GrowthRate,inc case,6,LU,251,153,48,50,NA,NA,0.4,1,-0,1,5,Luxembourg
UMass-SemiMech,inc case,2,LU,222,164,57,0,1.53,1.23,0.8,1,-0.24,1,5,Luxembourg
UMass-SemiMech,inc case,3,LU,242,186,55,0,1.39,1.03,0.75,1,-0.3,1,4,Luxembourg
EuroCOVIDhub-baseline,inc death,1,LU,5,1,2,2,1,1,0.4,1,-0,1,10,Luxembourg
EuroCOVIDhub-ensemble,inc death,1,LU,5,2,1,2,0.98,1.16,0.4,0.9,0.17,1,10,Luxembourg
IEM_Health-CovidProject,inc death,1,LU,6,2,2,2,1.27,1.48,0.3,0.9,0.1,1,10,Luxembourg
ILM-EKF,inc death,1,LU,7,4,1,2,1.37,1.42,0.7,1,0.25,1,10,Luxembourg
LANL-GrowthRate,inc death,1,LU,5,1,2,2,1.13,1.26,0.3,0.9,0.23,1,10,Luxembourg
RobertWalraven-ESG,inc death,1,LU,6,1,4,1,1.15,1.04,0.3,0.6,-0.12,1,10,Luxembourg
USC-SIkJalpha,inc death,1,LU,7,1,3,3,1.29,1.07,0.4,0.5,-0.02,1,10,Luxembourg
epiforecasts-EpiNow2,inc death,1,LU,5,2,1,2,1.05,1.28,0.3,0.9,0.18,1,10,Luxembourg
EuroCOVIDhub-baseline,inc death,2,LU,7,1,2,4,1,1,0.22,0.89,0.27,1,9,Luxembourg
EuroCOVIDhub-ensemble,inc death,2,LU,7,2,1,3,0.96,1.01,0.44,0.89,0.33,1,9,Luxembourg
IEM_Health-CovidProject,inc death,2,LU,9,3,2,4,1.22,1.29,0.44,1,0.18,1,9,Luxembourg
ILM-EKF,inc death,2,LU,8,5,1,3,1.25,1.16,0.33,1,0.4,1,9,Luxembourg
LANL-GrowthRate,inc death,2,LU,6,2,2,3,1,1.02,0.22,0.78,0.45,1,9,Luxembourg
RobertWalraven-ESG,inc death,2,LU,7,1,4,2,0.96,0.79,0.56,0.56,-0.06,1,9,Luxembourg
USC-SIkJalpha,inc death,2,LU,9,1,3,5,1.18,0.98,0.33,0.44,0.11,1,9,Luxembourg
epiforecasts-EpiNow2,inc death,2,LU,6,2,1,3,0.92,0.94,0.22,1,0.43,1,9,Luxembourg
EuroCOVIDhub-baseline,inc death,3,LU,6,2,0,4,1,1,0.25,1,0.43,1,8,Luxembourg
EuroCOVIDhub-ensemble,inc death,3,LU,7,3,1,3,0.99,1.02,0.38,0.88,0.51,1,8,Luxembourg
IEM_Health-CovidProject,inc death,3,LU,11,5,1,5,1.4,1.3,0.5,1,0.26,1,8,Luxembourg
ILM-EKF,inc death,3,LU,10,5,0,4,1.58,1.59,0.38,1,0.56,1,8,Luxembourg
LANL-GrowthRate,inc death,3,LU,7,2,1,4,1.2,1.22,0.12,0.75,0.58,1,8,Luxembourg
RobertWalraven-ESG,inc death,3,LU,4,1,2,1,0.51,0.52,0.38,0.88,-0.14,1,8,Luxembourg
USC-SIkJalpha,inc death,3,LU,6,1,1,4,0.98,0.85,0.38,0.62,0.24,1,8,Luxembourg
epiforecasts-EpiNow2,inc death,3,LU,8,3,0,5,1.26,1.29,0.12,0.88,0.74,1,8,Luxembourg
EuroCOVIDhub-baseline,inc death,4,LU,7,2,0,4,1,1,0.29,1,0.66,1,7,Luxembourg
EuroCOVIDhub-ensemble,inc death,4,LU,8,3,0,4,1.16,1.02,0.29,0.86,0.66,1,7,Luxembourg
IEM_Health-CovidProject,inc death,4,LU,15,8,0,7,2.26,1.86,0.57,1,0.27,1,7,Luxembourg
ILM-EKF,inc death,4,LU,12,6,0,5,1.73,1.44,0.43,0.86,0.64,1,7,Luxembourg
LANL-GrowthRate,inc death,4,LU,7,2,0,6,1.08,0.95,0.29,0.43,0.67,1,7,Luxembourg
RobertWalraven-ESG,inc death,4,LU,2,1,1,1,0.36,0.32,0.71,0.86,-0.06,1,7,Luxembourg
USC-SIkJalpha,inc death,4,LU,7,1,0,5,1,0.75,0.43,0.57,0.46,1,7,Luxembourg
epiforecasts-EpiNow2,inc death,4,LU,11,3,0,7,1.62,1.45,0,0.71,0.84,1,7,Luxembourg
LANL-GrowthRate,inc death,5,LU,9,2,0,7,NA,NA,0.33,0.33,0.6,1,6,Luxembourg
UMass-MechBayes,inc death,1,LU,3,1,0,2,1.06,1,0.5,0.83,0.48,1,6,Luxembourg
UMass-SemiMech,inc death,1,LU,2,1,0,1,0.72,0.85,0.67,1,0.18,1,6,Luxembourg
USC-SIkJalpha,inc death,5,LU,10,2,1,7,NA,NA,0.17,0.5,0.23,1,6,Luxembourg
LANL-GrowthRate,inc death,6,LU,11,2,1,8,NA,NA,0,0.4,0.59,1,5,Luxembourg
UMass-MechBayes,inc death,2,LU,6,1,1,3,1.42,1.48,0,0.8,0.51,1,5,Luxembourg
UMass-SemiMech,inc death,2,LU,3,1,0,1,0.72,0.82,0.6,1,0.32,1,5,Luxembourg
UMass-MechBayes,inc death,3,LU,4,2,0,2,0.91,0.96,0.5,1,0.65,1,4,Luxembourg
UMass-SemiMech,inc death,3,LU,3,1,0,2,0.75,0.85,0.5,1,0.58,1,4,Luxembourg
EuroCOVIDhub-baseline,inc case,1,LV,226,33,91,102,1,1,0,1,-0.14,1,10,Latvia
EuroCOVIDhub-ensemble,inc case,1,LV,238,176,40,22,1.07,1.06,0.9,1,-0.12,1,10,Latvia
IEM_Health-CovidProject,inc case,1,LV,311,272,26,14,1.39,0.98,1,1,-0.08,1,10,Latvia
ILM-EKF,inc case,1,LV,269,193,52,23,1.2,1.13,0.9,1,-0.14,1,10,Latvia
LANL-GrowthRate,inc case,1,LV,390,276,113,0,1.76,1.62,0.8,1,-0.34,1,10,Latvia
USC-SIkJalpha,inc case,1,LV,324,118,53,153,1.42,1.04,0.7,0.7,0.12,1,10,Latvia
epiforecasts-EpiNow2,inc case,1,LV,230,90,68,72,1.03,1.02,0.5,0.9,-0.05,1,10,Latvia
DSMPG-bayes,inc case,1,LV,170,111,24,35,0.81,0.79,0.67,1,-0.03,1,9,Latvia
EuroCOVIDhub-baseline,inc case,2,LV,236,70,101,64,1,1,0.44,1,-0.06,1,9,Latvia
EuroCOVIDhub-ensemble,inc case,2,LV,322,223,90,10,1.4,1.25,0.78,1,-0.2,1,9,Latvia
IEM_Health-CovidProject,inc case,2,LV,419,347,56,16,1.79,1.41,0.89,1,-0.12,1,9,Latvia
ILM-EKF,inc case,2,LV,374,272,94,8,1.61,1.46,0.89,1,-0.23,1,9,Latvia
LANL-GrowthRate,inc case,2,LV,473,315,158,0,2.03,1.99,0.67,1,-0.4,1,9,Latvia
USC-SIkJalpha,inc case,2,LV,431,128,142,161,1.87,1.62,0.56,0.56,0.13,1,9,Latvia
epiforecasts-EpiNow2,inc case,2,LV,347,121,160,65,1.54,1.52,0.44,0.89,-0.19,1,9,Latvia
DSMPG-bayes,inc case,2,LV,264,155,95,14,1.12,1.03,0.75,1,-0.32,1,8,Latvia
EuroCOVIDhub-baseline,inc case,3,LV,290,101,135,54,1,1,0.5,1,-0.16,1,8,Latvia
EuroCOVIDhub-ensemble,inc case,3,LV,417,264,153,1,1.47,1.23,0.75,1,-0.32,1,8,Latvia
IEM_Health-CovidProject,inc case,3,LV,556,420,121,15,1.92,1.69,0.88,1,-0.19,1,8,Latvia
ILM-EKF,inc case,3,LV,503,346,156,0,1.75,1.43,0.75,1,-0.34,1,8,Latvia
LANL-GrowthRate,inc case,3,LV,523,327,196,0,1.83,1.78,0.75,1,-0.42,1,8,Latvia
USC-SIkJalpha,inc case,3,LV,521,142,281,98,1.86,1.43,0.62,0.62,-0.06,1,8,Latvia
epiforecasts-EpiNow2,inc case,3,LV,513,146,336,30,1.84,1.69,0.5,0.75,-0.38,1,8,Latvia
DSMPG-bayes,inc case,3,LV,414,210,197,7,1.4,1.22,0.57,1,-0.39,1,7,Latvia
EuroCOVIDhub-baseline,inc case,4,LV,361,127,160,75,1,1,0.43,1,-0.26,1,7,Latvia
EuroCOVIDhub-ensemble,inc case,4,LV,552,301,250,1,1.58,1.58,0.71,1,-0.44,1,7,Latvia
IEM_Health-CovidProject,inc case,4,LV,702,500,195,7,1.98,1.87,0.86,1,-0.26,1,7,Latvia
ILM-EKF,inc case,4,LV,645,411,234,0,1.81,1.86,0.71,1,-0.41,1,7,Latvia
LANL-GrowthRate,inc case,4,LV,591,349,240,1,1.67,1.78,0.71,1,-0.41,1,7,Latvia
UMass-SemiMech,inc case,1,LV,304,252,35,16,1.39,1.09,1,1,-0.07,1,7,Latvia
USC-SIkJalpha,inc case,4,LV,668,145,413,110,1.93,1.56,0.43,0.57,-0.31,1,7,Latvia
epiforecasts-EpiNow2,inc case,4,LV,755,156,588,10,2.18,1.96,0.29,0.71,-0.58,1,7,Latvia
DSMPG-bayes,inc case,4,LV,640,242,397,0,1.72,1.47,0.33,1,-0.61,1,6,Latvia
LANL-GrowthRate,inc case,5,LV,648,378,269,0,NA,NA,0.5,1,-0.45,1,6,Latvia
UMass-SemiMech,inc case,2,LV,381,314,64,3,1.49,1.08,1,1,-0.2,1,6,Latvia
USC-SIkJalpha,inc case,5,LV,801,125,659,17,NA,NA,0,0.5,-0.62,1,6,Latvia
LANL-GrowthRate,inc case,6,LV,662,433,229,0,NA,NA,0.6,1,-0.4,1,5,Latvia
UMass-SemiMech,inc case,3,LV,478,381,97,0,1.42,1.1,0.8,1,-0.32,1,5,Latvia
UMass-SemiMech,inc case,4,LV,636,465,170,1,1.56,1.18,0.75,1,-0.3,1,4,Latvia
EuroCOVIDhub-baseline,inc death,1,LV,8,1,3,4,1,1,0.2,1,0.36,1,10,Latvia
EuroCOVIDhub-ensemble,inc death,1,LV,6,4,2,1,0.8,0.88,0.6,1,-0.02,1,10,Latvia
IEM_Health-CovidProject,inc death,1,LV,9,5,3,1,1.18,1.26,0.5,1,-0.14,1,10,Latvia
ILM-EKF,inc death,1,LV,11,9,1,1,1.32,1.03,1,1,0.01,1,10,Latvia
LANL-GrowthRate,inc death,1,LV,7,2,3,2,0.92,1.06,0.4,1,-0.09,1,10,Latvia
RobertWalraven-ESG,inc death,1,LV,8,1,5,2,1.1,1.06,0.2,0.5,-0.18,1,10,Latvia
USC-SIkJalpha,inc death,1,LV,7,2,2,3,0.9,0.89,0.5,0.7,0.12,1,10,Latvia
epiforecasts-EpiNow2,inc death,1,LV,6,4,0,1,0.71,0.78,0.8,1,0.2,1,10,Latvia
EuroCOVIDhub-baseline,inc death,2,LV,9,2,2,4,1,1,0,1,0.1,1,9,Latvia
EuroCOVIDhub-ensemble,inc death,2,LV,7,4,2,1,0.79,0.74,0.67,1,-0.1,1,9,Latvia
IEM_Health-CovidProject,inc death,2,LV,9,6,3,1,1.11,1.1,0.67,1,-0.26,1,9,Latvia
ILM-EKF,inc death,2,LV,10,9,1,1,1.19,0.73,0.89,1,-0.03,1,9,Latvia
LANL-GrowthRate,inc death,2,LV,8,3,4,2,1.02,1.04,0.33,0.89,-0.35,1,9,Latvia
RobertWalraven-ESG,inc death,2,LV,11,2,7,2,1.37,1.11,0.33,0.56,-0.46,1,9,Latvia
USC-SIkJalpha,inc death,2,LV,5,2,1,2,0.64,0.57,0.56,0.78,0.07,1,9,Latvia
epiforecasts-EpiNow2,inc death,2,LV,8,4,1,3,0.93,0.94,0.67,1,0.2,1,9,Latvia
EuroCOVIDhub-baseline,inc death,3,LV,8,3,1,4,1,1,0.5,1,0.19,1,8,Latvia
EuroCOVIDhub-ensemble,inc death,3,LV,6,4,1,1,0.86,0.87,0.75,1,-0.1,1,8,Latvia
IEM_Health-CovidProject,inc death,3,LV,10,8,3,0,1.39,1.25,0.75,1,-0.21,1,8,Latvia
ILM-EKF,inc death,3,LV,10,9,1,0,1.32,0.85,1,1,-0.05,1,8,Latvia
LANL-GrowthRate,inc death,3,LV,7,3,4,1,0.98,1.03,0.38,1,-0.22,1,8,Latvia
RobertWalraven-ESG,inc death,3,LV,10,2,7,0,1.31,1.31,0.25,0.75,-0.56,1,8,Latvia
USC-SIkJalpha,inc death,3,LV,8,2,1,5,1.06,1,0.5,0.62,0.11,1,8,Latvia
epiforecasts-EpiNow2,inc death,3,LV,8,5,1,2,1.08,1.25,0.38,1,0.14,1,8,Latvia
EuroCOVIDhub-baseline,inc death,4,LV,7,4,0,3,1,1,0.57,1,0.27,1,7,Latvia
EuroCOVIDhub-ensemble,inc death,4,LV,8,5,2,1,1.16,1.34,0.86,1,-0.26,1,7,Latvia
IEM_Health-CovidProject,inc death,4,LV,13,9,4,0,1.92,2.33,0.71,1,-0.33,1,7,Latvia
ILM-EKF,inc death,4,LV,11,9,2,0,1.62,1.42,1,1,-0.17,1,7,Latvia
LANL-GrowthRate,inc death,4,LV,11,4,6,2,1.66,2.09,0.14,1,-0.44,1,7,Latvia
RobertWalraven-ESG,inc death,4,LV,12,2,9,0,1.78,1.99,0,0.71,-0.7,1,7,Latvia
UMass-MechBayes,inc death,1,LV,6,3,3,1,0.73,0.84,0.43,1,-0.1,1,7,Latvia
UMass-SemiMech,inc death,1,LV,6,3,2,2,0.7,0.8,0.57,1,0.09,1,7,Latvia
USC-SIkJalpha,inc death,4,LV,8,2,2,3,1.23,1.37,0.29,0.43,0.14,1,7,Latvia
epiforecasts-EpiNow2,inc death,4,LV,9,5,2,3,1.39,1.69,0.57,1,-0.09,1,7,Latvia
LANL-GrowthRate,inc death,5,LV,10,3,7,0,NA,NA,0.33,0.83,-0.65,1,6,Latvia
UMass-MechBayes,inc death,2,LV,7,3,3,1,0.77,0.76,0.5,1,-0.28,1,6,Latvia
UMass-SemiMech,inc death,2,LV,6,3,1,1,0.6,0.56,0.67,1,-0.08,1,6,Latvia
USC-SIkJalpha,inc death,5,LV,8,3,5,1,NA,NA,0.67,0.83,-0.22,1,6,Latvia
LANL-GrowthRate,inc death,6,LV,11,4,7,0,NA,NA,0.6,1,-0.46,1,5,Latvia
UMass-MechBayes,inc death,3,LV,6,4,2,0,0.79,0.92,0.6,1,-0.28,1,5,Latvia
UMass-SemiMech,inc death,3,LV,6,4,1,1,0.73,0.76,0.8,1,0.08,1,5,Latvia
UMass-MechBayes,inc death,4,LV,6,4,2,0,0.92,0.93,0.75,1,-0.2,1,4,Latvia
UMass-SemiMech,inc death,4,LV,7,5,1,2,1.07,1.12,0.75,1,0.12,1,4,Latvia
EuroCOVIDhub-baseline,inc case,1,MT,161,19,2,139,1,1,0.3,0.7,0.48,1,10,Malta
EuroCOVIDhub-ensemble,inc case,1,MT,147,56,2,90,0.87,0.99,0.5,0.8,0.43,1,10,Malta
IEM_Health-CovidProject,inc case,1,MT,227,45,10,172,1.39,1.53,0.2,0.7,0.6,1,10,Malta
ILM-EKF,inc case,1,MT,273,67,6,200,1.68,1.78,0.5,0.8,0.33,1,10,Malta
LANL-GrowthRate,inc case,1,MT,112,35,14,64,0.65,0.72,0.5,0.9,0.09,1,10,Malta
USC-SIkJalpha,inc case,1,MT,176,123,6,47,1.1,1,0.7,0.8,0.27,1,10,Malta
epiforecasts-EpiNow2,inc case,1,MT,159,41,19,100,0.88,0.96,0.2,0.6,0.22,1,10,Malta
DSMPG-bayes,inc case,1,MT,164,37,3,123,0.86,0.93,0.25,0.75,0.34,1,8,Malta
EuroCOVIDhub-baseline,inc case,2,MT,338,38,0,300,1,1,0.33,0.67,0.69,1,9,Malta
EuroCOVIDhub-ensemble,inc case,2,MT,331,85,3,243,0.89,1.03,0.44,0.78,0.59,1,9,Malta
IEM_Health-CovidProject,inc case,2,MT,420,65,6,349,1.18,1.31,0.11,0.44,0.61,1,9,Malta
ILM-EKF,inc case,2,MT,456,102,0,355,1.34,1.4,0.56,0.67,0.43,1,9,Malta
LANL-GrowthRate,inc case,2,MT,312,50,18,243,0.86,0.95,0.33,0.78,0.44,1,9,Malta
USC-SIkJalpha,inc case,2,MT,289,141,4,145,0.88,0.85,0.67,0.67,0.4,1,9,Malta
epiforecasts-EpiNow2,inc case,2,MT,418,90,50,278,1.14,1.25,0.11,0.44,0.19,1,9,Malta
DSMPG-bayes,inc case,2,MT,338,88,3,246,0.86,1,0.57,0.71,0.33,1,7,Malta
EuroCOVIDhub-baseline,inc case,3,MT,528,52,0,475,1,1,0.12,0.62,0.79,1,8,Malta
EuroCOVIDhub-ensemble,inc case,3,MT,544,129,1,415,0.94,0.97,0.38,0.5,0.66,1,8,Malta
IEM_Health-CovidProject,inc case,3,MT,661,93,4,564,1.14,1.21,0.12,0.38,0.62,1,8,Malta
ILM-EKF,inc case,3,MT,673,156,0,517,1.24,1.36,0.38,0.62,0.58,1,8,Malta
LANL-GrowthRate,inc case,3,MT,506,71,5,430,0.9,0.94,0.25,0.5,0.64,1,8,Malta
USC-SIkJalpha,inc case,3,MT,424,161,3,260,0.84,0.74,0.5,0.62,0.44,1,8,Malta
epiforecasts-EpiNow2,inc case,3,MT,677,164,56,458,1.29,1.37,0.12,0.5,0.22,1,8,Malta
EuroCOVIDhub-baseline,inc case,4,MT,680,63,0,617,1,1,0,0.57,0.84,1,7,Malta
EuroCOVIDhub-ensemble,inc case,4,MT,739,199,0,540,1,1.01,0.29,0.43,0.7,1,7,Malta
IEM_Health-CovidProject,inc case,4,MT,905,133,6,765,1.17,1.25,0.14,0.43,0.56,1,7,Malta
ILM-EKF,inc case,4,MT,908,242,1,666,1.28,1.43,0.43,0.57,0.66,1,7,Malta
LANL-GrowthRate,inc case,4,MT,633,95,0,538,0.88,0.9,0.29,0.29,0.75,1,7,Malta
UMass-SemiMech,inc case,1,MT,49,19,3,27,0.67,0.73,0.43,0.86,0.44,1,7,Malta
USC-SIkJalpha,inc case,4,MT,548,192,4,352,0.83,0.72,0.57,0.57,0.4,1,7,Malta
epiforecasts-EpiNow2,inc case,4,MT,876,251,42,583,1.3,1.34,0.14,0.43,0.27,1,7,Malta
LANL-GrowthRate,inc case,5,MT,714,121,0,593,NA,NA,0.17,0.33,0.83,1,6,Malta
UMass-SemiMech,inc case,2,MT,65,25,7,32,0.68,0.83,0.17,0.83,0.52,1,6,Malta
USC-SIkJalpha,inc case,5,MT,589,227,2,359,NA,NA,0.67,0.67,0.28,1,6,Malta
LANL-GrowthRate,inc case,6,MT,823,155,0,669,NA,NA,0,0.4,0.96,1,5,Malta
UMass-SemiMech,inc case,3,MT,75,33,0,41,0.62,0.75,0.6,0.8,0.47,1,5,Malta
UMass-SemiMech,inc case,4,MT,91,44,0,48,0.55,0.86,0.5,1,0.66,1,4,Malta
EuroCOVIDhub-baseline,inc death,1,MT,2,0,0,1,1,1,0.2,0.9,0.33,1,10,Malta
EuroCOVIDhub-ensemble,inc death,1,MT,2,1,0,1,0.98,0.94,0.8,1,0.3,1,10,Malta
IEM_Health-CovidProject,inc death,1,MT,3,2,1,1,1.34,1.2,0.5,0.9,0.27,1,10,Malta
ILM-EKF,inc death,1,MT,4,3,0,0,1.71,1.07,0.8,1,0.18,1,10,Malta
LANL-GrowthRate,inc death,1,MT,2,1,0,1,1.31,1.43,0.3,0.9,0.54,1,10,Malta
RobertWalraven-ESG,inc death,1,MT,2,0,0,1,1.11,0.96,0.5,0.7,0.13,1,10,Malta
USC-SIkJalpha,inc death,1,MT,3,1,0,1,1.26,1.12,0.4,0.5,0.34,1,10,Malta
epiforecasts-EpiNow2,inc death,1,MT,2,1,0,0,0.78,0.68,0.8,1,0.25,1,10,Malta
EuroCOVIDhub-baseline,inc death,2,MT,3,1,0,2,1,1,0.44,0.89,0.5,1,9,Malta
EuroCOVIDhub-ensemble,inc death,2,MT,3,1,0,1,0.92,0.82,0.67,1,0.47,1,9,Malta
IEM_Health-CovidProject,inc death,2,MT,4,2,0,1,1.28,0.95,0.67,0.89,0.37,1,9,Malta
ILM-EKF,inc death,2,MT,4,3,0,1,1.43,1.09,0.67,1,0.28,1,9,Malta
LANL-GrowthRate,inc death,2,MT,4,1,0,3,1.49,1.43,0.11,0.78,0.76,1,9,Malta
RobertWalraven-ESG,inc death,2,MT,2,0,0,2,0.88,0.75,0.44,0.78,0.22,1,9,Malta
USC-SIkJalpha,inc death,2,MT,3,1,0,2,1.03,0.73,0.56,0.67,0.46,1,9,Malta
epiforecasts-EpiNow2,inc death,2,MT,3,1,0,1,0.82,0.76,0.56,1,0.36,1,9,Malta
EuroCOVIDhub-baseline,inc death,3,MT,4,1,0,3,1,1,0.38,0.88,0.62,1,8,Malta
EuroCOVIDhub-ensemble,inc death,3,MT,4,2,0,2,0.87,0.81,0.38,0.88,0.66,1,8,Malta
IEM_Health-CovidProject,inc death,3,MT,5,4,0,2,1.27,1.03,0.62,0.88,0.36,1,8,Malta
ILM-EKF,inc death,3,MT,6,4,0,2,1.25,1,0.5,1,0.38,1,8,Malta
LANL-GrowthRate,inc death,3,MT,6,1,0,5,1.53,1.45,0.12,0.25,0.9,1,8,Malta
RobertWalraven-ESG,inc death,3,MT,3,1,0,2,0.69,0.65,0.25,0.62,0.25,1,8,Malta
USC-SIkJalpha,inc death,3,MT,5,1,0,4,1.06,0.67,0.38,0.5,0.61,1,8,Malta
epiforecasts-EpiNow2,inc death,3,MT,5,2,0,3,0.95,0.87,0.5,1,0.39,1,8,Malta
EuroCOVIDhub-baseline,inc death,4,MT,6,1,0,5,1,1,0.29,0.71,0.78,1,7,Malta
EuroCOVIDhub-ensemble,inc death,4,MT,6,3,0,3,0.88,0.79,0.14,0.71,0.79,1,7,Malta
