model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
RobertWalraven-ESG,inc death,2,LV,11,2,7,2,1.34,1.12,0.3,0.5,-0.51,1,10,Latvia
USC-SIkJalpha,inc death,2,LV,5,2,1,2,0.6,0.52,0.6,0.8,0.06,1,10,Latvia
epiforecasts-EpiNow2,inc death,2,LV,8,4,1,3,0.91,0.91,0.7,1,0.15,1,10,Latvia
EuroCOVIDhub-baseline,inc death,3,LV,9,3,2,4,1,1,0.44,1,0.07,1,9,Latvia
EuroCOVIDhub-ensemble,inc death,3,LV,7,4,2,1,0.76,0.75,0.67,1,-0.16,1,9,Latvia
IEM_Health-CovidProject,inc death,3,LV,11,7,4,0,1.23,1.1,0.67,1,-0.28,1,9,Latvia
ILM-EKF,inc death,3,LV,10,9,1,0,1.12,0.69,1,1,-0.08,1,9,Latvia
LANL-GrowthRate,inc death,3,LV,9,3,5,1,0.97,0.99,0.33,1,-0.3,1,9,Latvia
RobertWalraven-ESG,inc death,3,LV,11,2,9,0,1.24,1.17,0.22,0.67,-0.61,1,9,Latvia
USC-SIkJalpha,inc death,3,LV,8,2,1,4,0.88,0.84,0.56,0.67,0.06,1,9,Latvia
epiforecasts-EpiNow2,inc death,3,LV,8,4,1,2,0.88,0.93,0.44,1,0.14,1,9,Latvia
EuroCOVIDhub-baseline,inc death,4,LV,7,4,1,2,1,1,0.5,1,0.16,1,8,Latvia
EuroCOVIDhub-ensemble,inc death,4,LV,8,5,2,1,1.09,1.15,0.88,1,-0.25,1,8,Latvia
IEM_Health-CovidProject,inc death,4,LV,13,8,4,0,1.78,1.92,0.75,1,-0.3,1,8,Latvia
ILM-EKF,inc death,4,LV,11,9,2,0,1.55,1.13,1,1,-0.15,1,8,Latvia
LANL-GrowthRate,inc death,4,LV,10,3,5,2,1.45,1.71,0.25,1,-0.43,1,8,Latvia
RobertWalraven-ESG,inc death,4,LV,13,2,11,0,1.88,2.01,0,0.62,-0.74,1,8,Latvia
UMass-MechBayes,inc death,1,LV,7,3,3,1,0.95,0.82,0.38,1,-0.16,1,8,Latvia
UMass-SemiMech,inc death,1,LV,6,3,1,2,0.88,0.68,0.62,1,0.08,1,8,Latvia
USC-SIkJalpha,inc death,4,LV,8,2,2,3,1.12,1.23,0.38,0.5,0.17,1,8,Latvia
epiforecasts-EpiNow2,inc death,4,LV,9,5,2,3,1.27,1.42,0.62,1,-0.05,1,8,Latvia
LANL-GrowthRate,inc death,5,LV,11,4,6,1,NA,NA,0.43,0.86,-0.5,1,7,Latvia
UMass-MechBayes,inc death,2,LV,7,3,3,1,1.1,0.98,0.57,1,-0.29,1,7,Latvia
UMass-SemiMech,inc death,2,LV,6,3,1,1,0.87,0.67,0.71,1,-0.09,1,7,Latvia
USC-SIkJalpha,inc death,5,LV,8,3,5,1,NA,NA,0.71,0.86,-0.13,1,7,Latvia
LANL-GrowthRate,inc death,6,LV,12,3,8,0,NA,NA,0.5,1,-0.52,1,6,Latvia
UMass-MechBayes,inc death,3,LV,7,3,3,0,1.07,0.91,0.5,1,-0.35,1,6,Latvia
UMass-SemiMech,inc death,3,LV,6,4,1,1,0.93,0.73,0.67,1,-0.03,1,6,Latvia
UMass-MechBayes,inc death,4,LV,7,4,3,0,1.45,1.38,0.6,1,-0.3,1,5,Latvia
UMass-SemiMech,inc death,4,LV,7,5,1,1,1.39,1.23,0.8,1,0.02,1,5,Latvia
EuroCOVIDhub-baseline,inc case,1,MT,150,18,2,129,1,1,0.36,0.73,0.46,1,11,Malta
EuroCOVIDhub-ensemble,inc case,1,MT,138,49,2,87,0.86,1.07,0.55,0.82,0.44,1,11,Malta
IEM_Health-CovidProject,inc case,1,MT,213,39,10,164,1.49,1.57,0.18,0.64,0.64,1,11,Malta
ILM-EKF,inc case,1,MT,254,59,7,188,1.58,1.85,0.45,0.82,0.37,1,11,Malta
LANL-GrowthRate,inc case,1,MT,105,31,14,60,0.64,0.8,0.45,0.91,0.03,1,11,Malta
USC-SIkJalpha,inc case,1,MT,162,108,7,48,0.9,1.03,0.73,0.82,0.28,1,11,Malta
epiforecasts-EpiNow2,inc case,1,MT,149,35,18,95,0.85,1.16,0.18,0.64,0.11,1,11,Malta
DSMPG-bayes,inc case,1,MT,149,32,4,113,1.13,1.21,0.33,0.78,0.25,1,9,Malta
EuroCOVIDhub-baseline,inc case,2,MT,314,36,0,278,1,1,0.4,0.7,0.67,1,10,Malta
EuroCOVIDhub-ensemble,inc case,2,MT,307,74,3,230,0.98,1.13,0.4,0.7,0.64,1,10,Malta
IEM_Health-CovidProject,inc case,2,MT,390,57,6,328,1.24,1.36,0.1,0.4,0.65,1,10,Malta
ILM-EKF,inc case,2,MT,419,89,0,330,1.33,1.4,0.5,0.7,0.48,1,10,Malta
LANL-GrowthRate,inc case,2,MT,287,44,18,225,0.91,1,0.4,0.8,0.44,1,10,Malta
USC-SIkJalpha,inc case,2,MT,269,121,4,144,0.86,0.88,0.6,0.6,0.46,1,10,Malta
epiforecasts-EpiNow2,inc case,2,MT,385,79,46,260,1.22,1.39,0.2,0.5,0.22,1,10,Malta
DSMPG-bayes,inc case,2,MT,302,75,3,224,1.08,1.16,0.62,0.75,0.35,1,8,Malta
EuroCOVIDhub-baseline,inc case,3,MT,483,50,0,433,1,1,0.22,0.67,0.76,1,9,Malta
EuroCOVIDhub-ensemble,inc case,3,MT,496,111,1,384,1.03,1.11,0.33,0.44,0.7,1,9,Malta
IEM_Health-CovidProject,inc case,3,MT,606,80,4,521,1.26,1.34,0.11,0.33,0.67,1,9,Malta
ILM-EKF,inc case,3,MT,612,134,1,477,1.27,1.41,0.33,0.67,0.6,1,9,Malta
LANL-GrowthRate,inc case,3,MT,459,62,5,391,0.95,0.99,0.22,0.56,0.65,1,9,Malta
USC-SIkJalpha,inc case,3,MT,387,138,3,246,0.8,0.82,0.44,0.56,0.5,1,9,Malta
epiforecasts-EpiNow2,inc case,3,MT,613,140,50,423,1.27,1.39,0.22,0.56,0.19,1,9,Malta
EuroCOVIDhub-baseline,inc case,4,MT,615,60,0,555,1,1,0.12,0.62,0.79,1,8,Malta
EuroCOVIDhub-ensemble,inc case,4,MT,665,170,0,495,1.08,1.13,0.25,0.38,0.74,1,8,Malta
IEM_Health-CovidProject,inc case,4,MT,822,114,5,702,1.34,1.42,0.12,0.38,0.61,1,8,Malta
ILM-EKF,inc case,4,MT,813,204,1,608,1.32,1.49,0.38,0.62,0.68,1,8,Malta
LANL-GrowthRate,inc case,4,MT,573,82,0,490,0.93,0.97,0.25,0.25,0.78,1,8,Malta
UMass-SemiMech,inc case,1,MT,46,16,2,27,1.13,1.26,0.38,0.75,0.5,1,8,Malta
USC-SIkJalpha,inc case,4,MT,492,162,4,326,0.8,0.81,0.5,0.5,0.48,1,8,Malta
epiforecasts-EpiNow2,inc case,4,MT,779,211,38,531,1.27,1.35,0.25,0.5,0.17,1,8,Malta
LANL-GrowthRate,inc case,5,MT,655,104,0,550,NA,NA,0.14,0.29,0.86,1,7,Malta
UMass-SemiMech,inc case,2,MT,66,22,6,37,1.08,1.16,0.14,0.71,0.59,1,7,Malta
USC-SIkJalpha,inc case,5,MT,546,188,2,356,NA,NA,0.57,0.57,0.39,1,7,Malta
LANL-GrowthRate,inc case,6,MT,746,133,0,613,NA,NA,0,0.33,0.97,1,6,Malta
UMass-SemiMech,inc case,3,MT,74,29,0,45,1.08,1.11,0.5,0.67,0.56,1,6,Malta
UMass-SemiMech,inc case,4,MT,95,38,0,57,1.1,1.09,0.4,0.8,0.73,1,5,Malta
RobertWalraven-ESG,inc case,1,MT,26,17,0,8,2.39,1.29,0.36,0.73,0.1,1,11,Malta
EuroCOVIDhub-baseline,inc death,1,MT,2,0,0,1,1,1,0.27,0.91,0.3,1,11,Malta
EuroCOVIDhub-ensemble,inc death,1,MT,2,1,0,1,1.03,1,0.82,1,0.3,1,11,Malta
IEM_Health-CovidProject,inc death,1,MT,3,1,1,1,1.49,1.4,0.45,0.82,0.34,1,11,Malta
ILM-EKF,inc death,1,MT,3,3,0,0,1.85,1.3,0.82,1,0.19,1,11,Malta
LANL-GrowthRate,inc death,1,MT,2,1,0,1,1.27,1.33,0.36,0.91,0.52,1,11,Malta
RobertWalraven-ESG,inc death,1,MT,2,0,0,1,1.1,0.97,0.55,0.73,0.12,1,11,Malta
USC-SIkJalpha,inc death,1,MT,2,1,0,1,1.37,1.27,0.36,0.45,0.4,1,11,Malta
epiforecasts-EpiNow2,inc death,1,MT,1,1,0,0,0.82,0.73,0.82,1,0.23,1,11,Malta
EuroCOVIDhub-baseline,inc death,2,MT,3,1,0,2,1,1,0.5,0.9,0.49,1,10,Malta
EuroCOVIDhub-ensemble,inc death,2,MT,3,1,0,1,0.97,0.88,0.6,1,0.5,1,10,Malta
IEM_Health-CovidProject,inc death,2,MT,4,2,0,1,1.36,1.02,0.6,0.8,0.43,1,10,Malta
ILM-EKF,inc death,2,MT,4,3,0,1,1.54,1.26,0.7,1,0.29,1,10,Malta
LANL-GrowthRate,inc death,2,MT,4,1,0,3,1.43,1.33,0.1,0.8,0.78,1,10,Malta
RobertWalraven-ESG,inc death,2,MT,2,0,0,2,0.87,0.77,0.5,0.8,0.22,1,10,Malta
USC-SIkJalpha,inc death,2,MT,3,1,0,2,1.25,0.93,0.5,0.6,0.51,1,10,Malta
epiforecasts-EpiNow2,inc death,2,MT,3,1,0,1,0.96,0.95,0.6,1,0.37,1,10,Malta
EuroCOVIDhub-baseline,inc death,3,MT,4,1,0,3,1,1,0.44,0.89,0.6,1,9,Malta
EuroCOVIDhub-ensemble,inc death,3,MT,4,2,0,2,0.96,0.93,0.33,0.89,0.69,1,9,Malta
IEM_Health-CovidProject,inc death,3,MT,5,3,0,2,1.33,1.13,0.56,0.78,0.43,1,9,Malta
ILM-EKF,inc death,3,MT,5,3,0,2,1.37,1.22,0.56,1,0.38,1,9,Malta
LANL-GrowthRate,inc death,3,MT,6,1,0,5,1.44,1.37,0.11,0.33,0.9,1,9,Malta
RobertWalraven-ESG,inc death,3,MT,3,0,0,2,0.7,0.69,0.33,0.67,0.24,1,9,Malta
USC-SIkJalpha,inc death,3,MT,5,1,0,4,1.28,1,0.33,0.44,0.66,1,9,Malta
epiforecasts-EpiNow2,inc death,3,MT,5,1,0,3,1.15,1.17,0.56,1,0.37,1,9,Malta
EuroCOVIDhub-baseline,inc death,4,MT,5,1,0,4,1,1,0.38,0.75,0.73,1,8,Malta
EuroCOVIDhub-ensemble,inc death,4,MT,5,2,0,3,0.99,0.94,0.12,0.75,0.81,1,8,Malta
IEM_Health-CovidProject,inc death,4,MT,7,5,0,2,1.32,1.06,0.62,0.75,0.45,1,8,Malta
ILM-EKF,inc death,4,MT,7,4,0,3,1.31,1.07,0.5,1,0.54,1,8,Malta
LANL-GrowthRate,inc death,4,MT,8,1,0,6,1.43,1.31,0,0.25,0.98,1,8,Malta
RobertWalraven-ESG,inc death,4,MT,3,1,0,2,0.49,0.46,0.5,0.75,0.38,1,8,Malta
UMass-MechBayes,inc death,1,MT,1,1,0,1,0.99,0.89,0.5,1,0.45,1,8,Malta
UMass-SemiMech,inc death,1,MT,2,1,0,2,1.54,1.18,0.62,0.88,0.35,1,8,Malta
USC-SIkJalpha,inc death,4,MT,6,2,0,5,1.17,0.97,0.25,0.38,0.72,1,8,Malta
epiforecasts-EpiNow2,inc death,4,MT,7,2,0,5,1.32,1.24,0.5,0.75,0.33,1,8,Malta
LANL-GrowthRate,inc death,5,MT,10,1,0,8,NA,NA,0,0.14,0.96,1,7,Malta
UMass-MechBayes,inc death,2,MT,2,1,0,1,0.98,0.8,0.57,0.86,0.5,1,7,Malta
UMass-SemiMech,inc death,2,MT,3,1,0,2,1.39,1.1,0.57,0.71,0.47,1,7,Malta
USC-SIkJalpha,inc death,5,MT,8,2,0,5,NA,NA,0.29,0.43,0.71,1,7,Malta
LANL-GrowthRate,inc death,6,MT,11,2,0,9,NA,NA,0,0.33,0.98,1,6,Malta
UMass-MechBayes,inc death,3,MT,2,1,0,1,0.85,0.68,0.5,1,0.55,1,6,Malta
UMass-SemiMech,inc death,3,MT,3,1,0,2,1.54,1.08,0.33,0.83,0.55,1,6,Malta
UMass-MechBayes,inc death,4,MT,2,1,0,1,0.88,0.63,0.4,1,0.55,1,5,Malta
UMass-SemiMech,inc death,4,MT,3,1,0,2,1.35,0.99,0.2,1,0.7,1,5,Malta
EuroCOVIDhub-baseline,inc case,1,NL,4013,703,1495,1815,1,1,0.09,1,-0.11,1,11,Netherlands
EuroCOVIDhub-ensemble,inc case,1,NL,2948,1377,403,1168,0.67,0.84,0.36,1,0.15,1,11,Netherlands
IEM_Health-CovidProject,inc case,1,NL,3544,1244,36,2265,0.82,0.86,0.45,0.82,0.46,1,11,Netherlands
ILM-EKF,inc case,1,NL,3792,1772,518,1503,0.86,1.01,0.36,1,0.15,1,11,Netherlands
LANL-GrowthRate,inc case,1,NL,2750,1094,1362,294,0.61,0.75,0.18,1,-0.35,1,11,Netherlands
USC-SIkJalpha,inc case,1,NL,4831,1634,1003,2193,1.22,1.02,0.45,0.64,-0.1,1,11,Netherlands
epiforecasts-EpiExpert,inc case,1,NL,3753,845,651,2256,0.93,0.85,0.27,0.64,0.15,1,11,Netherlands
epiforecasts-EpiNow2,inc case,1,NL,3609,1143,1490,976,0.71,0.9,0.45,0.82,-0.05,1,11,Netherlands
DSMPG-bayes,inc case,1,NL,6665,1244,987,4435,0.89,0.96,0.12,0.62,0.6,1,8,Netherlands
EuroCOVIDhub-baseline,inc case,2,NL,5868,1379,2246,2243,1,1,0.3,0.9,-0.01,1,10,Netherlands
EuroCOVIDhub-ensemble,inc case,2,NL,5882,2394,807,2680,1,1.01,0.3,0.9,0.2,1,10,Netherlands
IEM_Health-CovidProject,inc case,2,NL,7571,2065,345,5161,1.29,1.31,0.2,0.8,0.47,1,10,Netherlands
ILM-EKF,inc case,2,NL,7067,3578,760,2729,1.2,1.21,0.6,1,0.2,1,10,Netherlands
LANL-GrowthRate,inc case,2,NL,5591,1630,2246,1715,0.95,0.99,0.3,0.8,0.02,1,10,Netherlands
USC-SIkJalpha,inc case,2,NL,6938,1983,2243,2712,1.18,1.01,0.7,0.7,0.08,1,10,Netherlands
epiforecasts-EpiExpert,inc case,2,NL,7514,1288,1747,4480,1.28,1.08,0.3,0.5,0.22,1,10,Netherlands
epiforecasts-EpiNow2,inc case,2,NL,8070,2531,2851,2688,1.38,1.41,0.2,0.8,0.01,1,10,Netherlands
EuroCOVIDhub-baseline,inc case,3,NL,6451,1918,2307,2226,1,1,0.44,1,-0.13,1,9,Netherlands
EuroCOVIDhub-ensemble,inc case,3,NL,8216,3665,992,3558,1.27,1.33,0.56,1,0.26,1,9,Netherlands
IEM_Health-CovidProject,inc case,3,NL,11614,3090,607,7918,1.8,1.77,0.33,0.67,0.51,1,9,Netherlands
ILM-EKF,inc case,3,NL,9999,5917,565,3517,1.55,1.46,0.67,1,0.23,1,9,Netherlands
LANL-GrowthRate,inc case,3,NL,8036,2208,2580,3248,1.25,1.35,0.22,0.89,0.11,1,9,Netherlands
USC-SIkJalpha,inc case,3,NL,6587,2281,1959,2346,1.02,1.11,0.44,0.67,0.01,1,9,Netherlands
epiforecasts-EpiExpert,inc case,3,NL,8578,1766,1752,5061,1.33,1.22,0.33,0.67,0.2,1,9,Netherlands
epiforecasts-EpiNow2,inc case,3,NL,11092,4191,4036,2865,1.72,1.82,0.44,0.89,-0.02,1,9,Netherlands
EuroCOVIDhub-baseline,inc case,4,NL,7517,2349,2368,2800,1,1,0.38,0.88,-0.15,1,8,Netherlands
EuroCOVIDhub-ensemble,inc case,4,NL,12170,5462,966,5742,1.62,1.65,0.38,0.88,0.33,1,8,Netherlands
IEM_Health-CovidProject,inc case,4,NL,16498,4583,435,11480,2.19,2.14,0.25,0.75,0.54,1,8,Netherlands
ILM-EKF,inc case,4,NL,16058,9356,662,6039,2.14,1.99,0.5,1,0.3,1,8,Netherlands
LANL-GrowthRate,inc case,4,NL,9550,2910,2145,4494,1.27,1.32,0.38,0.88,0.09,1,8,Netherlands
UMass-SemiMech,inc case,1,NL,4106,2529,321,1256,0.89,1.02,0.62,1,0.25,1,8,Netherlands
USC-SIkJalpha,inc case,4,NL,9452,2925,2243,4284,1.26,1.29,0.5,0.5,0.07,1,8,Netherlands
epiforecasts-EpiExpert,inc case,4,NL,12432,2042,2333,8058,1.65,1.42,0.38,0.62,0.29,1,8,Netherlands
epiforecasts-EpiNow2,inc case,4,NL,14150,6130,3566,4455,1.88,1.99,0.25,1,0.13,1,8,Netherlands
LANL-GrowthRate,inc case,5,NL,9259,3499,2049,3711,NA,NA,0.43,1,0.01,1,7,Netherlands
UMass-SemiMech,inc case,2,NL,7465,3982,58,3424,1.17,1.08,0.71,1,0.41,1,7,Netherlands
USC-SIkJalpha,inc case,5,NL,9699,3478,2016,4205,NA,NA,0.43,0.57,-0.01,1,7,Netherlands
LANL-GrowthRate,inc case,6,NL,10729,4178,3078,3473,NA,NA,0.33,1,0.07,1,6,Netherlands
UMass-SemiMech,inc case,3,NL,10372,5477,0,4895,1.4,1.33,0.67,1,0.52,1,6,Netherlands
UMass-SemiMech,inc case,4,NL,17807,7774,0,10034,1.68,1.54,0.4,1,0.63,1,5,Netherlands
RobertWalraven-ESG,inc case,1,NL,6733,479,0,6254,1.67,0.92,0.09,0.36,0.14,1,11,Netherlands
EuroCOVIDhub-baseline,inc death,1,NL,17,11,0,5,1,1,0.82,1,0.29,1,11,Netherlands
EuroCOVIDhub-ensemble,inc death,1,NL,19,11,0,8,1.17,1.7,0.64,1,0.45,1,11,Netherlands
IEM_Health-CovidProject,inc death,1,NL,19,14,2,4,1.17,1.27,0.64,1,0.13,1,11,Netherlands
ILM-EKF,inc death,1,NL,30,24,0,6,1.8,1.82,0.91,1,0.25,1,11,Netherlands
LANL-GrowthRate,inc death,1,NL,10,5,1,4,0.63,0.82,0.73,1,0.25,1,11,Netherlands
RobertWalraven-ESG,inc death,1,NL,9,5,4,0,0.55,0.68,0.82,1,-0.27,1,11,Netherlands
USC-SIkJalpha,inc death,1,NL,34,12,0,22,2.05,2.65,0.36,0.55,0.71,1,11,Netherlands
epiforecasts-EpiExpert,inc death,1,NL,12,3,2,7,0.72,0.97,0.45,0.73,0.29,1,11,Netherlands
epiforecasts-EpiNow2,inc death,1,NL,39,10,0,30,2.38,3.22,0.36,0.73,0.63,1,11,Netherlands
EuroCOVIDhub-baseline,inc death,2,NL,28,21,0,6,1,1,1,1,0.28,1,10,Netherlands
EuroCOVIDhub-ensemble,inc death,2,NL,28,13,0,15,1.03,1.44,0.4,1,0.56,1,10,Netherlands
IEM_Health-CovidProject,inc death,2,NL,23,17,2,4,0.83,0.8,0.8,1,0.06,1,10,Netherlands
ILM-EKF,inc death,2,NL,45,30,0,15,1.62,1.83,0.7,1,0.39,1,10,Netherlands
LANL-GrowthRate,inc death,2,NL,11,8,1,2,0.41,0.42,0.8,1,0.05,1,10,Netherlands
RobertWalraven-ESG,inc death,2,NL,12,6,6,0,0.44,0.56,0.5,1,-0.48,1,10,Netherlands
USC-SIkJalpha,inc death,2,NL,52,14,0,38,1.89,2.5,0.2,0.4,0.82,1,10,Netherlands
epiforecasts-EpiExpert,inc death,2,NL,22,5,3,14,0.79,1.05,0.1,0.7,0.25,1,10,Netherlands
epiforecasts-EpiNow2,inc death,2,NL,72,12,0,60,2.61,3.06,0.2,0.6,0.75,1,10,Netherlands
EuroCOVIDhub-baseline,inc death,3,NL,35,28,0,7,1,1,1,1,0.28,1,9,Netherlands
EuroCOVIDhub-ensemble,inc death,3,NL,39,17,0,22,1.1,1.63,0.33,1,0.63,1,9,Netherlands
IEM_Health-CovidProject,inc death,3,NL,27,20,3,3,0.76,0.81,0.78,1,0.03,1,9,Netherlands
ILM-EKF,inc death,3,NL,64,37,0,27,1.81,2.3,0.67,1,0.49,1,9,Netherlands
LANL-GrowthRate,inc death,3,NL,13,10,2,1,0.37,0.37,1,1,-0,1,9,Netherlands
RobertWalraven-ESG,inc death,3,NL,16,7,9,0,0.45,0.64,0.56,1,-0.57,1,9,Netherlands
USC-SIkJalpha,inc death,3,NL,73,16,0,57,2.08,2.86,0,0.33,0.91,1,9,Netherlands
epiforecasts-EpiExpert,inc death,3,NL,24,6,2,17,0.69,0.95,0.11,0.78,0.4,1,9,Netherlands
epiforecasts-EpiNow2,inc death,3,NL,103,16,0,87,2.93,3.54,0.22,0.56,0.71,1,9,Netherlands
EuroCOVIDhub-baseline,inc death,4,NL,43,33,0,10,1,1,1,1,0.26,1,8,Netherlands
EuroCOVIDhub-ensemble,inc death,4,NL,55,22,0,33,1.29,1.71,0.12,1,0.69,1,8,Netherlands
IEM_Health-CovidProject,inc death,4,NL,35,23,6,6,0.82,0.97,0.62,1,-0.03,1,8,Netherlands
ILM-EKF,inc death,4,NL,91,47,0,44,2.11,2.6,0.5,1,0.56,1,8,Netherlands
LANL-GrowthRate,inc death,4,NL,19,13,4,2,0.43,0.44,0.62,1,-0.01,1,8,Netherlands
RobertWalraven-ESG,inc death,4,NL,20,8,12,0,0.47,0.64,0.38,1,-0.57,1,8,Netherlands
UMass-MechBayes,inc death,1,NL,31,8,0,23,0.86,1.8,0.25,0.88,0.62,1,8,Netherlands
UMass-SemiMech,inc death,1,NL,56,9,0,47,1.53,2.9,0.25,0.75,0.67,1,8,Netherlands
USC-SIkJalpha,inc death,4,NL,94,21,0,74,2.19,2.78,0,0.5,0.89,1,8,Netherlands
epiforecasts-EpiExpert,inc death,4,NL,42,8,4,30,0.97,1.2,0,0.38,0.49,1,8,Netherlands
epiforecasts-EpiNow2,inc death,4,NL,138,26,0,112,3.2,3.62,0.25,0.5,0.78,1,8,Netherlands
LANL-GrowthRate,inc death,5,NL,22,16,5,1,NA,NA,0.86,1,-0.13,1,7,Netherlands
UMass-MechBayes,inc death,2,NL,46,11,0,35,0.75,1,0.29,0.86,0.71,1,7,Netherlands
UMass-SemiMech,inc death,2,NL,80,12,0,68,1.32,1.64,0.14,0.57,0.84,1,7,Netherlands
USC-SIkJalpha,inc death,5,NL,114,26,0,88,NA,NA,0.14,0.71,0.86,1,7,Netherlands
LANL-GrowthRate,inc death,6,NL,22,17,4,0,NA,NA,1,1,-0.23,1,6,Netherlands
UMass-MechBayes,inc death,3,NL,66,16,0,50,0.77,1.06,0.17,0.83,0.72,1,6,Netherlands
UMass-SemiMech,inc death,3,NL,113,18,0,95,1.32,1.7,0,0.5,0.87,1,6,Netherlands
UMass-MechBayes,inc death,4,NL,102,24,0,78,0.92,1.21,0,0.8,0.82,1,5,Netherlands
UMass-SemiMech,inc death,4,NL,161,26,0,135,1.45,1.78,0,0.6,0.95,1,5,Netherlands
EuroCOVIDhub-baseline,inc case,1,NO,429,62,185,182,1,1,0.27,0.82,0.24,1,11,Norway
EuroCOVIDhub-ensemble,inc case,1,NO,416,252,55,109,1.13,1.03,0.64,1,0.02,1,11,Norway
IEM_Health-CovidProject,inc case,1,NO,518,195,128,195,1.33,1.35,0.55,0.91,0.08,1,11,Norway
ILM-EKF,inc case,1,NO,780,234,159,387,1.99,2.07,0.36,0.91,0.06,1,11,Norway
LANL-GrowthRate,inc case,1,NO,446,219,56,172,1.2,1.16,0.73,1,0.01,1,11,Norway
USC-SIkJalpha,inc case,1,NO,679,526,82,71,1.35,1,0.55,0.73,-0,1,11,Norway
epiforecasts-EpiNow2,inc case,1,NO,395,181,73,141,1,1.03,0.45,1,-0.08,1,11,Norway
EuroCOVIDhub-baseline,inc case,2,NO,762,120,268,374,1,1,0.3,0.8,0.29,1,10,Norway
EuroCOVIDhub-ensemble,inc case,2,NO,870,411,72,387,1.14,1.34,0.5,1,0.13,1,10,Norway
IEM_Health-CovidProject,inc case,2,NO,1159,310,225,625,1.52,1.73,0.3,0.9,0.23,1,10,Norway
ILM-EKF,inc case,2,NO,1544,401,233,910,2.03,2.22,0.3,0.8,0.15,1,10,Norway
LANL-GrowthRate,inc case,2,NO,927,319,93,515,1.22,1.45,0.4,1,0.12,1,10,Norway
USC-SIkJalpha,inc case,2,NO,982,695,140,147,1.29,0.84,0.5,0.7,-0.07,1,10,Norway
epiforecasts-EpiNow2,inc case,2,NO,1095,399,153,543,1.44,1.61,0.5,0.9,-0.09,1,10,Norway
EuroCOVIDhub-baseline,inc case,3,NO,972,165,195,613,1,1,0.33,0.56,0.4,1,9,Norway
EuroCOVIDhub-ensemble,inc case,3,NO,1547,661,76,810,1.59,1.75,0.22,1,0.23,1,9,Norway
IEM_Health-CovidProject,inc case,3,NO,1966,491,146,1329,2.02,2.21,0.22,0.89,0.32,1,9,Norway
ILM-EKF,inc case,3,NO,2563,675,175,1713,2.64,2.78,0.11,0.78,0.23,1,9,Norway
LANL-GrowthRate,inc case,3,NO,1229,472,75,683,1.26,1.48,0.22,1,0.27,1,9,Norway
USC-SIkJalpha,inc case,3,NO,1395,929,206,260,1.44,0.96,0.44,0.67,-0.03,1,9,Norway
epiforecasts-EpiNow2,inc case,3,NO,2273,748,251,1273,2.34,2.6,0.22,0.89,-0.12,1,9,Norway
EuroCOVIDhub-baseline,inc case,4,NO,1198,198,137,863,1,1,0.25,0.5,0.56,1,8,Norway
EuroCOVIDhub-ensemble,inc case,4,NO,2576,1082,68,1425,2.15,2.24,0.38,1,0.37,1,8,Norway
IEM_Health-CovidProject,inc case,4,NO,3191,787,62,2342,2.66,2.71,0.38,0.62,0.45,1,8,Norway
ILM-EKF,inc case,4,NO,4072,1137,111,2825,3.4,3.42,0.38,0.75,0.37,1,8,Norway
LANL-GrowthRate,inc case,4,NO,1336,577,27,733,1.12,1.17,0.38,1,0.46,1,8,Norway
UMass-SemiMech,inc case,1,NO,293,243,30,20,1.6,1.03,1,1,-0.06,1,8,Norway
USC-SIkJalpha,inc case,4,NO,2143,1401,219,523,1.79,1.31,0.5,0.62,0,1,8,Norway
epiforecasts-EpiNow2,inc case,4,NO,4092,1363,321,2408,3.42,3.63,0.12,0.88,-0.05,1,8,Norway
LANL-GrowthRate,inc case,5,NO,1416,600,0,816,NA,NA,0.29,1,0.61,1,7,Norway
UMass-SemiMech,inc case,2,NO,481,318,54,109,1.41,1.39,0.86,1,0.01,1,7,Norway
USC-SIkJalpha,inc case,5,NO,3143,2075,182,886,NA,NA,0.29,0.71,0.14,1,7,Norway
LANL-GrowthRate,inc case,6,NO,1551,654,0,897,NA,NA,0.5,1,0.67,1,6,Norway
UMass-SemiMech,inc case,3,NO,729,380,125,224,1.82,1.68,0.67,1,0.05,1,6,Norway
UMass-SemiMech,inc case,4,NO,1044,454,200,389,2.26,1.89,0.6,1,0.1,1,5,Norway
RobertWalraven-ESG,inc case,1,NO,561,119,441,0,5.65,1.21,0.27,1,-0.23,1,11,Norway
EuroCOVIDhub-baseline,inc death,1,NO,4,1,1,1,1,1,0.36,1,0.09,1,11,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,4,2,1,1,1,0.95,0.64,1,0.09,1,11,Norway
IEM_Health-CovidProject,inc death,1,NO,4,2,2,1,1.23,1.36,0.55,1,-0.16,1,11,Norway
ILM-EKF,inc death,1,NO,6,5,0,1,1.64,1.14,0.91,1,0.15,1,11,Norway
LANL-GrowthRate,inc death,1,NO,5,2,2,1,1.35,1.25,0.45,0.82,0,1,11,Norway
RobertWalraven-ESG,inc death,1,NO,5,1,2,2,1.39,1.07,0.45,0.55,-0.01,1,11,Norway
USC-SIkJalpha,inc death,1,NO,6,1,5,1,1.74,1.32,0.36,0.45,-0.17,1,11,Norway
epiforecasts-EpiNow2,inc death,1,NO,4,2,1,1,1.15,1.19,0.64,1,0.06,1,11,Norway
