model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
USC-SIkJalpha,inc case,1,LU,118,36,62,19,1.07,144,0.87,0.5,0.62,-0.15,1,26,Luxembourg
epiforecasts-EpiNow2,inc case,1,LU,173,90,17,66,1.64,248,1.5,0.65,0.88,0.24,1,26,Luxembourg
EuroCOVIDhub-baseline,inc case,2,LU,166,79,40,47,1,266,1,0.4,1,0.15,1,25,Luxembourg
EuroCOVIDhub-ensemble,inc case,2,LU,194,94,57,43,1.15,279,1.05,0.56,0.92,0.13,1,25,Luxembourg
IEM_Health-CovidProject,inc case,2,LU,263,71,74,119,1.54,372,1.37,0.28,0.72,0.2,1,25,Luxembourg
ILM-EKF,inc case,2,LU,243,92,66,84,1.59,334,1.37,0.44,0.8,0.26,1,25,Luxembourg
LANL-GrowthRate,inc case,2,LU,172,70,95,8,0.97,231,0.83,0.54,0.92,-0.25,1,24,Luxembourg
USC-SIkJalpha,inc case,2,LU,183,43,115,25,1.06,245,0.87,0.44,0.6,-0.18,1,25,Luxembourg
epiforecasts-EpiNow2,inc case,2,LU,524,250,60,213,3.08,760,2.62,0.44,0.84,0.25,1,25,Luxembourg
EuroCOVIDhub-baseline,inc case,3,LU,215,107,43,65,1,357,1,0.5,1,0.17,1,24,Luxembourg
EuroCOVIDhub-ensemble,inc case,3,LU,275,110,81,84,1.28,425,1.2,0.38,0.88,0.15,1,24,Luxembourg
IEM_Health-CovidProject,inc case,3,LU,351,96,95,160,1.56,477,1.29,0.29,0.71,0.26,1,24,Luxembourg
ILM-EKF,inc case,3,LU,340,128,86,126,1.78,476,1.49,0.29,0.75,0.29,1,24,Luxembourg
LANL-GrowthRate,inc case,3,LU,212,75,119,19,0.97,285,0.8,0.43,0.91,-0.17,1,23,Luxembourg
USC-SIkJalpha,inc case,3,LU,243,53,163,27,1.13,315,0.85,0.5,0.58,-0.2,1,24,Luxembourg
epiforecasts-EpiNow2,inc case,3,LU,779,262,93,424,3.59,1269,3.35,0.38,0.75,0.22,1,24,Luxembourg
EuroCOVIDhub-baseline,inc case,4,LU,250,132,37,81,1,409,1,0.43,1,0.17,1,23,Luxembourg
EuroCOVIDhub-ensemble,inc case,4,LU,297,125,85,88,1.19,457,1.13,0.35,0.87,0.15,1,23,Luxembourg
IEM_Health-CovidProject,inc case,4,LU,420,127,100,193,1.56,570,1.28,0.35,0.61,0.26,1,23,Luxembourg
ILM-EKF,inc case,4,LU,451,176,99,176,2.12,647,1.83,0.22,0.78,0.3,1,23,Luxembourg
LANL-GrowthRate,inc case,4,LU,237,82,124,31,0.96,318,0.79,0.36,0.86,-0.07,1,22,Luxembourg
USC-SIkJalpha,inc case,4,LU,298,70,190,39,1.23,362,0.89,0.35,0.52,-0.32,1,23,Luxembourg
epiforecasts-EpiNow2,inc case,4,LU,674,224,116,335,2.8,1032,2.51,0.26,0.65,0.21,1,23,Luxembourg
LANL-GrowthRate,inc case,5,LU,243,91,106,46,NA,357,NA,0.33,0.81,0.02,1,21,Luxembourg
USC-SIkJalpha,inc case,5,LU,341,86,210,44,NA,393,NA,0.27,0.41,-0.27,1,22,Luxembourg
LANL-GrowthRate,inc case,6,LU,232,101,71,59,NA,369,NA,0.35,0.85,0.06,1,20,Luxembourg
MUNI-ARIMA,inc case,1,LU,127,47,29,51,1.21,200,1.33,0.39,0.89,0.34,1,18,Luxembourg
MUNI-ARIMA,inc case,2,LU,222,76,53,93,1.22,356,1.28,0.18,0.94,0.36,1,17,Luxembourg
RobertWalraven-ESG,inc case,1,LU,121,25,70,26,1.2,191,1.24,0.54,0.85,-0.03,1,26,Luxembourg
MUNI-ARIMA,inc case,3,LU,268,95,63,110,1.12,428,1.1,0.33,0.93,0.26,1,15,Luxembourg
RobertWalraven-ESG,inc case,2,LU,188,32,121,36,1.07,278,1.06,0.36,0.76,-0.05,1,25,Luxembourg
MUNI-ARIMA,inc case,4,LU,280,114,58,108,1.06,451,1.08,0.29,0.93,0.24,1,14,Luxembourg
RobertWalraven-ESG,inc case,3,LU,220,38,149,34,0.96,330,0.94,0.42,0.83,-0.14,1,24,Luxembourg
RobertWalraven-ESG,inc case,4,LU,229,43,157,28,0.85,363,0.9,0.43,0.83,-0.18,1,23,Luxembourg
Karlen-pypm,inc case,1,LU,78,43,16,19,1.24,120,1.23,0.57,1,0.02,1,7,Luxembourg
Karlen-pypm,inc case,2,LU,130,51,63,16,1.22,183,1.04,0.5,0.83,-0.2,1,6,Luxembourg
Karlen-pypm,inc case,3,LU,199,52,132,15,1.48,267,1.12,0.6,0.6,-0.32,1,5,Luxembourg
Karlen-pypm,inc case,4,LU,204,63,127,13,1.31,289,1.11,0.5,0.75,-0.4,1,4,Luxembourg
EuroCOVIDhub-baseline,inc death,1,LU,2,1,1,1,1,3,1,0.73,1,0.03,1,26,Luxembourg
EuroCOVIDhub-ensemble,inc death,1,LU,2,1,1,1,1,4,1.15,0.62,0.96,0.13,1,26,Luxembourg
IEM_Health-CovidProject,inc death,1,LU,3,1,1,1,1.4,5,1.63,0.5,0.77,0.19,1,26,Luxembourg
ILM-EKF,inc death,1,LU,3,2,0,1,1.48,4,1.36,0.73,1,0.21,1,26,Luxembourg
LANL-GrowthRate,inc death,1,LU,3,1,1,1,1.16,4,1.44,0.48,0.96,0.13,1,25,Luxembourg
RobertWalraven-ESG,inc death,1,LU,3,1,1,1,1.12,4,1.23,0.65,0.85,-0.06,1,26,Luxembourg
USC-SIkJalpha,inc death,1,LU,3,0,1,1,1.26,4,1.15,0.5,0.54,0.08,1,26,Luxembourg
epiforecasts-EpiNow2,inc death,1,LU,2,1,1,1,1.08,4,1.35,0.54,0.96,0.08,1,26,Luxembourg
EuroCOVIDhub-baseline,inc death,2,LU,3,1,1,1,1,4,1,0.68,0.96,0.15,1,25,Luxembourg
EuroCOVIDhub-ensemble,inc death,2,LU,3,1,1,1,0.89,5,1.02,0.6,0.96,0.21,1,25,Luxembourg
IEM_Health-CovidProject,inc death,2,LU,4,2,1,2,1.38,7,1.53,0.52,0.88,0.21,1,25,Luxembourg
ILM-EKF,inc death,2,LU,4,2,0,1,1.19,5,1.05,0.6,1,0.28,1,25,Luxembourg
LANL-GrowthRate,inc death,2,LU,3,1,1,1,0.95,5,1.15,0.38,0.92,0.23,1,24,Luxembourg
RobertWalraven-ESG,inc death,2,LU,3,1,1,1,0.87,4,0.91,0.76,0.84,-0.03,1,25,Luxembourg
USC-SIkJalpha,inc death,2,LU,4,0,1,2,1.1,5,1.02,0.32,0.44,0.12,1,25,Luxembourg
epiforecasts-EpiNow2,inc death,2,LU,3,1,0,1,0.88,4,0.98,0.48,1,0.17,1,25,Luxembourg
EuroCOVIDhub-baseline,inc death,3,LU,3,2,0,1,1,5,1,0.75,1,0.2,1,24,Luxembourg
EuroCOVIDhub-ensemble,inc death,3,LU,3,1,0,1,0.83,5,0.95,0.58,0.96,0.29,1,24,Luxembourg
IEM_Health-CovidProject,inc death,3,LU,5,2,0,3,1.62,8,1.72,0.5,0.92,0.28,1,24,Luxembourg
ILM-EKF,inc death,3,LU,4,3,0,1,1.27,6,1.17,0.58,1,0.35,1,24,Luxembourg
LANL-GrowthRate,inc death,3,LU,3,1,0,2,1,5,1.19,0.3,0.87,0.3,1,23,Luxembourg
RobertWalraven-ESG,inc death,3,LU,2,1,1,0,0.55,3,0.62,0.75,0.96,-0.09,1,24,Luxembourg
USC-SIkJalpha,inc death,3,LU,3,0,0,2,0.71,3,0.68,0.58,0.67,0.1,1,24,Luxembourg
epiforecasts-EpiNow2,inc death,3,LU,4,2,0,2,1.06,5,1.16,0.42,0.96,0.3,1,24,Luxembourg
EuroCOVIDhub-baseline,inc death,4,LU,3,2,0,1,1,5,1,0.78,1,0.25,1,23,Luxembourg
EuroCOVIDhub-ensemble,inc death,4,LU,3,2,0,2,0.87,5,0.94,0.57,0.96,0.37,1,23,Luxembourg
IEM_Health-CovidProject,inc death,4,LU,6,3,0,3,1.37,9,1.4,0.43,0.91,0.3,1,23,Luxembourg
ILM-EKF,inc death,4,LU,5,3,0,2,1.4,6,1.2,0.61,0.96,0.4,1,23,Luxembourg
LANL-GrowthRate,inc death,4,LU,4,1,0,2,1.02,6,1.18,0.32,0.77,0.36,1,22,Luxembourg
RobertWalraven-ESG,inc death,4,LU,1,1,0,0,0.43,2,0.45,0.87,0.96,-0.07,1,23,Luxembourg
USC-SIkJalpha,inc death,4,LU,3,1,0,2,0.77,3,0.68,0.35,0.52,0.15,1,23,Luxembourg
epiforecasts-EpiNow2,inc death,4,LU,5,2,0,3,1.3,7,1.37,0.39,0.91,0.36,1,23,Luxembourg
LANL-GrowthRate,inc death,5,LU,4,1,0,3,NA,7,NA,0.33,0.57,0.38,1,21,Luxembourg
UMass-MechBayes,inc death,1,LU,1,1,0,1,1.05,2,1.11,0.68,0.95,0.28,1,22,Luxembourg
USC-SIkJalpha,inc death,5,LU,4,1,1,2,NA,4,NA,0.36,0.55,0.18,1,22,Luxembourg
LANL-GrowthRate,inc death,6,LU,5,1,1,4,NA,8,NA,0.25,0.55,0.44,1,20,Luxembourg
UMass-MechBayes,inc death,2,LU,2,1,0,1,1.16,3,1.23,0.52,0.95,0.3,1,21,Luxembourg
UMass-MechBayes,inc death,3,LU,2,1,0,1,0.94,3,1.01,0.55,1,0.34,1,20,Luxembourg
UMass-MechBayes,inc death,4,LU,2,1,0,1,1.01,3,0.97,0.58,1,0.32,1,19,Luxembourg
MUNI-ARIMA,inc death,1,LU,1,1,0,0,1.07,1,1.15,0.83,1,0.04,1,18,Luxembourg
MUNI-ARIMA,inc death,2,LU,1,1,0,0,0.98,2,1.1,0.76,1,0.09,1,17,Luxembourg
MUNI-ARIMA,inc death,3,LU,1,1,0,0,0.96,2,1.02,0.73,1,0.09,1,15,Luxembourg
MUNI-ARIMA,inc death,4,LU,1,1,0,0,0.91,2,0.99,1,1,0.07,1,14,Luxembourg
Karlen-pypm,inc death,1,LU,1,0,0,0,0.99,1,1.15,0.71,0.86,-0.18,1,7,Luxembourg
Karlen-pypm,inc death,2,LU,1,0,0,0,0.73,2,0.94,0.5,1,-0.16,1,6,Luxembourg
Karlen-pypm,inc death,3,LU,1,0,1,0,0.65,1,0.74,0.6,1,-0.3,1,5,Luxembourg
Karlen-pypm,inc death,4,LU,1,0,0,0,0.58,2,0.91,0.75,1,-0.3,1,4,Luxembourg
EuroCOVIDhub-baseline,inc case,1,LV,242,39,70,133,1,355,1,0.15,0.92,0.01,1,26,Latvia
EuroCOVIDhub-ensemble,inc case,1,LV,185,102,35,47,0.71,297,0.81,0.62,1,-0.11,1,26,Latvia
IEM_Health-CovidProject,inc case,1,LV,218,141,28,49,0.8,282,0.78,0.65,0.96,-0.09,1,26,Latvia
ILM-EKF,inc case,1,LV,266,119,76,71,1.12,416,1.2,0.46,0.92,-0.17,1,26,Latvia
LANL-GrowthRate,inc case,1,LV,233,156,72,4,0.81,335,0.87,0.72,1,-0.38,1,25,Latvia
USC-SIkJalpha,inc case,1,LV,280,66,58,155,1.09,330,0.9,0.42,0.54,0.05,1,26,Latvia
epiforecasts-EpiNow2,inc case,1,LV,167,60,47,60,0.62,255,0.67,0.42,0.88,-0.07,1,26,Latvia
EuroCOVIDhub-baseline,inc case,2,LV,366,78,82,206,1,549,1,0.4,0.88,0.11,1,25,Latvia
EuroCOVIDhub-ensemble,inc case,2,LV,311,133,70,107,0.79,470,0.84,0.44,0.88,-0.15,1,25,Latvia
IEM_Health-CovidProject,inc case,2,LV,363,183,57,122,0.89,515,0.9,0.56,0.8,-0.07,1,25,Latvia
ILM-EKF,inc case,2,LV,410,165,124,121,1.12,618,1.15,0.4,0.8,-0.17,1,25,Latvia
LANL-GrowthRate,inc case,2,LV,306,185,99,23,0.71,468,0.79,0.54,1,-0.37,1,24,Latvia
USC-SIkJalpha,inc case,2,LV,427,73,119,235,1.11,525,0.92,0.32,0.36,-0.02,1,25,Latvia
epiforecasts-EpiNow2,inc case,2,LV,286,89,88,110,0.69,426,0.72,0.4,0.76,-0.18,1,25,Latvia
EuroCOVIDhub-baseline,inc case,3,LV,528,109,98,321,1,788,1,0.38,0.79,0.13,1,24,Latvia
EuroCOVIDhub-ensemble,inc case,3,LV,476,165,115,195,0.85,716,0.89,0.29,0.83,-0.13,1,24,Latvia
IEM_Health-CovidProject,inc case,3,LV,549,233,95,222,0.94,839,1.01,0.38,0.75,-0.07,1,24,Latvia
ILM-EKF,inc case,3,LV,598,218,184,196,1.14,879,1.13,0.38,0.71,-0.16,1,24,Latvia
LANL-GrowthRate,inc case,3,LV,401,203,131,67,0.69,652,0.79,0.48,0.96,-0.29,1,23,Latvia
USC-SIkJalpha,inc case,3,LV,647,80,200,367,1.15,745,0.9,0.29,0.29,-0.07,1,24,Latvia
epiforecasts-EpiNow2,inc case,3,LV,467,118,154,195,0.75,674,0.78,0.33,0.67,-0.23,1,24,Latvia
EuroCOVIDhub-baseline,inc case,4,LV,687,132,109,446,1,995,1,0.3,0.74,0.15,1,23,Latvia
EuroCOVIDhub-ensemble,inc case,4,LV,685,204,181,300,0.96,1041,1.02,0.26,0.65,-0.12,1,23,Latvia
IEM_Health-CovidProject,inc case,4,LV,781,292,160,330,1.07,1180,1.14,0.35,0.74,-0.05,1,23,Latvia
ILM-EKF,inc case,4,LV,802,279,245,279,1.19,1203,1.2,0.39,0.7,-0.15,1,23,Latvia
LANL-GrowthRate,inc case,4,LV,544,230,172,142,0.76,898,0.86,0.36,0.86,-0.16,1,22,Latvia
USC-SIkJalpha,inc case,4,LV,875,93,287,495,1.23,1052,1.01,0.26,0.35,-0.14,1,23,Latvia
epiforecasts-EpiNow2,inc case,4,LV,681,143,248,289,0.85,974,0.91,0.35,0.65,-0.26,1,23,Latvia
LANL-GrowthRate,inc case,5,LV,703,266,190,246,NA,1142,NA,0.29,0.81,-0.05,1,21,Latvia
USC-SIkJalpha,inc case,5,LV,1123,105,372,646,NA,1374,NA,0.09,0.23,-0.13,1,22,Latvia
LANL-GrowthRate,inc case,6,LV,842,314,181,347,NA,1340,NA,0.25,0.85,0.01,1,20,Latvia
MUNI-ARIMA,inc case,1,LV,168,46,24,98,0.71,270,0.8,0.44,0.83,0.07,1,18,Latvia
MUNI-ARIMA,inc case,2,LV,342,75,52,215,0.88,522,0.92,0.29,0.88,-0.06,1,17,Latvia
RobertWalraven-ESG,inc case,1,LV,277,34,76,167,1.37,365,1.02,0.19,0.73,-0.16,1,26,Latvia
MUNI-ARIMA,inc case,3,LV,514,91,96,328,0.95,764,0.98,0.13,0.87,-0.18,1,15,Latvia
RobertWalraven-ESG,inc case,2,LV,468,42,154,272,1.5,548,1.01,0.16,0.6,-0.25,1,25,Latvia
MUNI-ARIMA,inc case,4,LV,675,109,151,415,1.01,992,1.09,0.14,0.71,-0.21,1,14,Latvia
RobertWalraven-ESG,inc case,3,LV,612,48,219,345,1.5,761,0.98,0.12,0.38,-0.22,1,24,Latvia
RobertWalraven-ESG,inc case,4,LV,744,53,273,419,1.44,980,1,0.09,0.39,-0.18,1,23,Latvia
Karlen-pypm,inc case,1,LV,97,52,37,8,0.73,132,0.65,0.86,1,-0.09,1,7,Latvia
Karlen-pypm,inc case,2,LV,179,92,43,44,0.76,269,0.74,0.5,1,-0.02,1,6,Latvia
Karlen-pypm,inc case,3,LV,372,184,44,143,1.04,566,1.08,0.4,1,0.12,1,5,Latvia
Karlen-pypm,inc case,4,LV,866,400,35,430,1.57,1358,1.82,0.25,1,0.25,1,4,Latvia
EuroCOVIDhub-baseline,inc death,1,LV,7,1,2,3,1,9,1,0.27,0.96,0.23,1,26,Latvia
EuroCOVIDhub-ensemble,inc death,1,LV,5,2,1,1,0.7,7,0.76,0.65,0.96,0.04,1,26,Latvia
IEM_Health-CovidProject,inc death,1,LV,6,3,2,1,0.91,9,0.9,0.62,0.88,-0.07,1,26,Latvia
ILM-EKF,inc death,1,LV,7,6,1,1,1.03,8,0.8,0.96,1,0.01,1,26,Latvia
LANL-GrowthRate,inc death,1,LV,6,2,2,2,0.96,10,1.05,0.36,0.88,0.08,1,25,Latvia
RobertWalraven-ESG,inc death,1,LV,6,1,2,2,0.89,9,0.9,0.38,0.69,0.02,1,26,Latvia
USC-SIkJalpha,inc death,1,LV,6,1,2,3,0.95,8,0.83,0.23,0.38,0.09,1,26,Latvia
epiforecasts-EpiNow2,inc death,1,LV,4,3,1,1,0.65,7,0.72,0.69,1,0.07,1,26,Latvia
EuroCOVIDhub-baseline,inc death,2,LV,7,2,1,4,1,10,1,0.48,1,0.2,1,25,Latvia
EuroCOVIDhub-ensemble,inc death,2,LV,5,3,1,2,0.71,7,0.72,0.68,0.96,0.11,1,25,Latvia
IEM_Health-CovidProject,inc death,2,LV,7,4,1,2,1,11,1.02,0.64,0.92,-0.04,1,25,Latvia
ILM-EKF,inc death,2,LV,7,6,0,1,0.95,7,0.67,0.92,1,-0,1,25,Latvia
LANL-GrowthRate,inc death,2,LV,8,2,2,4,1.21,13,1.27,0.29,0.83,0.06,1,24,Latvia
RobertWalraven-ESG,inc death,2,LV,7,2,3,3,1,10,0.96,0.48,0.72,-0.05,1,25,Latvia
USC-SIkJalpha,inc death,2,LV,5,1,1,3,0.76,7,0.65,0.4,0.52,0.22,1,25,Latvia
epiforecasts-EpiNow2,inc death,2,LV,5,3,1,2,0.74,8,0.81,0.6,1,0.08,1,25,Latvia
EuroCOVIDhub-baseline,inc death,3,LV,8,3,1,4,1,13,1,0.5,1,0.27,1,24,Latvia
EuroCOVIDhub-ensemble,inc death,3,LV,5,3,1,2,0.64,8,0.66,0.58,1,0.17,1,24,Latvia
IEM_Health-CovidProject,inc death,3,LV,9,5,2,2,1.06,13,1.01,0.62,0.96,0.04,1,24,Latvia
ILM-EKF,inc death,3,LV,7,6,0,1,0.78,8,0.6,0.92,1,-0.03,1,24,Latvia
LANL-GrowthRate,inc death,3,LV,9,2,2,4,1.05,13,1.03,0.26,0.78,0.18,1,23,Latvia
RobertWalraven-ESG,inc death,3,LV,7,2,3,2,0.8,11,0.82,0.54,0.88,-0.01,1,24,Latvia
USC-SIkJalpha,inc death,3,LV,7,1,1,5,0.75,9,0.66,0.42,0.58,0.26,1,24,Latvia
epiforecasts-EpiNow2,inc death,3,LV,6,3,1,2,0.67,9,0.72,0.42,1,0.1,1,24,Latvia
EuroCOVIDhub-baseline,inc death,4,LV,9,4,0,4,1,13,1,0.57,1,0.3,1,23,Latvia
EuroCOVIDhub-ensemble,inc death,4,LV,6,4,1,2,0.66,9,0.69,0.7,1,0.18,1,23,Latvia
IEM_Health-CovidProject,inc death,4,LV,11,6,1,3,1.12,16,1.16,0.61,0.96,0.06,1,23,Latvia
ILM-EKF,inc death,4,LV,8,6,1,1,0.79,9,0.69,0.83,1,-0.03,1,23,Latvia
LANL-GrowthRate,inc death,4,LV,10,3,3,5,1.15,16,1.2,0.23,0.73,0.04,1,22,Latvia
RobertWalraven-ESG,inc death,4,LV,8,2,4,2,0.84,13,0.86,0.39,0.83,-0.1,1,23,Latvia
UMass-MechBayes,inc death,1,LV,4,2,1,1,0.63,7,0.69,0.48,0.96,-0.03,1,23,Latvia
USC-SIkJalpha,inc death,4,LV,7,1,1,5,0.77,9,0.67,0.26,0.39,0.26,1,23,Latvia
epiforecasts-EpiNow2,inc death,4,LV,6,3,1,2,0.72,10,0.77,0.61,0.96,0.02,1,23,Latvia
LANL-GrowthRate,inc death,5,LV,11,3,2,6,NA,15,NA,0.33,0.71,0.2,1,21,Latvia
UMass-MechBayes,inc death,2,LV,5,2,1,1,0.58,7,0.65,0.64,0.95,-0.03,1,22,Latvia
USC-SIkJalpha,inc death,5,LV,8,2,2,5,NA,11,NA,0.41,0.55,0.25,1,22,Latvia
LANL-GrowthRate,inc death,6,LV,14,4,2,8,NA,20,NA,0.35,0.75,0.28,1,20,Latvia
UMass-MechBayes,inc death,3,LV,5,2,1,1,0.51,8,0.61,0.52,0.95,0,1,21,Latvia
UMass-MechBayes,inc death,4,LV,5,3,1,1,0.52,7,0.55,0.6,0.95,0.07,1,20,Latvia
MUNI-ARIMA,inc death,1,LV,6,2,1,2,0.9,9,1,0.5,0.94,0.06,1,18,Latvia
MUNI-ARIMA,inc death,2,LV,5,3,0,2,0.94,8,0.97,0.76,0.94,0.22,1,17,Latvia
MUNI-ARIMA,inc death,3,LV,7,4,0,4,1.06,12,1.13,0.47,1,0.41,1,15,Latvia
MUNI-ARIMA,inc death,4,LV,10,4,0,5,1.2,16,1.35,0.43,0.93,0.47,1,14,Latvia
Karlen-pypm,inc death,1,LV,1,1,1,0,0.75,2,0.74,0.71,1,-0.31,1,7,Latvia
Karlen-pypm,inc death,2,LV,2,1,1,1,0.89,3,0.88,0.33,1,-0.03,1,6,Latvia
Karlen-pypm,inc death,3,LV,3,1,1,1,1.04,5,1.19,0.4,1,0.24,1,5,Latvia
Karlen-pypm,inc death,4,LV,5,2,0,3,1.87,9,2.14,0.25,1,0.5,1,4,Latvia
EuroCOVIDhub-baseline,inc case,1,MT,136,18,41,77,1,175,1,0.42,0.85,0.22,1,26,Malta
EuroCOVIDhub-ensemble,inc case,1,MT,125,38,20,67,0.92,200,1.13,0.42,0.88,0.17,1,26,Malta
IEM_Health-CovidProject,inc case,1,MT,229,27,63,139,1.74,296,1.69,0.12,0.5,0.2,1,26,Malta
ILM-EKF,inc case,1,MT,500,81,95,324,4.03,671,4.01,0.31,0.58,0.2,1,26,Malta
LANL-GrowthRate,inc case,1,MT,156,39,43,75,1.18,245,1.39,0.4,0.8,-0.09,1,25,Malta
USC-SIkJalpha,inc case,1,MT,213,92,66,55,1.66,232,1.35,0.38,0.58,0.01,1,26,Malta
epiforecasts-EpiNow2,inc case,1,MT,194,65,21,108,1.51,305,1.76,0.35,0.65,0.03,1,26,Malta
EuroCOVIDhub-baseline,inc case,2,MT,262,34,77,151,1,340,1,0.48,0.76,0.32,1,25,Malta
EuroCOVIDhub-ensemble,inc case,2,MT,316,80,55,181,1.25,497,1.48,0.44,0.76,0.28,1,25,Malta
IEM_Health-CovidProject,inc case,2,MT,444,41,108,295,1.79,554,1.65,0.24,0.44,0.23,1,25,Malta
ILM-EKF,inc case,2,MT,1222,211,115,896,5.26,1615,5.01,0.36,0.56,0.18,1,25,Malta
LANL-GrowthRate,inc case,2,MT,336,105,77,154,1.3,438,1.25,0.29,0.75,0.1,1,24,Malta
USC-SIkJalpha,inc case,2,MT,404,122,115,166,1.67,424,1.27,0.4,0.44,0,1,25,Malta
epiforecasts-EpiNow2,inc case,2,MT,916,216,53,647,3.91,1369,4.2,0.24,0.68,-0.01,1,25,Malta
EuroCOVIDhub-baseline,inc case,3,MT,351,46,97,209,1,464,1,0.42,0.75,0.31,1,24,Malta
EuroCOVIDhub-ensemble,inc case,3,MT,433,114,78,241,1.29,609,1.33,0.38,0.62,0.33,1,24,Malta
IEM_Health-CovidProject,inc case,3,MT,630,62,136,432,1.92,794,1.75,0.17,0.46,0.27,1,24,Malta
ILM-EKF,inc case,3,MT,2896,627,148,2121,9.68,3906,9.1,0.29,0.54,0.19,1,24,Malta
LANL-GrowthRate,inc case,3,MT,441,112,125,203,1.27,502,1.04,0.3,0.61,0.19,1,23,Malta
USC-SIkJalpha,inc case,3,MT,563,145,147,270,1.78,600,1.34,0.25,0.38,0,1,24,Malta
epiforecasts-EpiNow2,inc case,3,MT,1095,292,66,737,3.52,1492,3.37,0.29,0.71,-0.02,1,24,Malta
EuroCOVIDhub-baseline,inc case,4,MT,402,55,107,240,1,542,1,0.39,0.74,0.27,1,23,Malta
EuroCOVIDhub-ensemble,inc case,4,MT,442,121,108,213,1.11,600,1.1,0.39,0.65,0.32,1,23,Malta
IEM_Health-CovidProject,inc case,4,MT,741,87,157,496,1.98,947,1.79,0.13,0.43,0.27,1,23,Malta
ILM-EKF,inc case,4,MT,7091,1951,174,4966,21.19,9737,19.75,0.3,0.52,0.13,1,23,Malta
LANL-GrowthRate,inc case,4,MT,475,88,161,225,1.19,565,1,0.36,0.5,0.26,1,22,Malta
USC-SIkJalpha,inc case,4,MT,659,168,165,326,1.85,725,1.4,0.39,0.52,-0.02,1,23,Malta
epiforecasts-EpiNow2,inc case,4,MT,670,259,104,307,1.77,869,1.6,0.35,0.65,-0.09,1,23,Malta
LANL-GrowthRate,inc case,5,MT,502,75,188,239,NA,624,NA,0.24,0.48,0.28,1,21,Malta
USC-SIkJalpha,inc case,5,MT,684,182,183,319,NA,795,NA,0.32,0.41,-0.08,1,22,Malta
LANL-GrowthRate,inc case,6,MT,532,74,207,251,NA,674,NA,0.1,0.45,0.32,1,20,Malta
MUNI-ARIMA,inc case,1,MT,67,19,37,11,0.53,98,0.62,0.5,0.89,0.02,1,18,Malta
MUNI-ARIMA,inc case,2,MT,167,38,96,32,0.64,223,0.7,0.53,0.88,0.06,1,17,Malta
RobertWalraven-ESG,inc case,1,MT,171,21,90,60,1.22,231,1.31,0.46,0.73,-0.09,1,26,Malta
MUNI-ARIMA,inc case,3,MT,254,50,162,41,0.7,317,0.7,0.67,0.8,0.02,1,15,Malta
RobertWalraven-ESG,inc case,2,MT,274,25,180,68,0.94,367,1.07,0.48,0.72,-0.06,1,25,Malta
MUNI-ARIMA,inc case,4,MT,311,58,208,45,0.79,402,0.78,0.5,0.79,-0.01,1,14,Malta
RobertWalraven-ESG,inc case,3,MT,332,29,244,59,0.86,436,0.94,0.5,0.71,-0.07,1,24,Malta
RobertWalraven-ESG,inc case,4,MT,374,30,295,48,0.89,452,0.84,0.52,0.7,-0.13,1,23,Malta
EuroCOVIDhub-baseline,inc death,1,MT,1,0,0,1,1,2,1,0.54,0.96,0.12,1,26,Malta
EuroCOVIDhub-ensemble,inc death,1,MT,1,1,0,0,0.93,2,0.93,0.73,1,0.07,1,26,Malta
IEM_Health-CovidProject,inc death,1,MT,1,1,0,0,1.19,2,1.16,0.54,0.92,0.15,1,26,Malta
ILM-EKF,inc death,1,MT,2,2,0,0,1.84,2,1.1,0.85,1,0.1,1,26,Malta
LANL-GrowthRate,inc death,1,MT,1,0,0,1,1.13,2,1.22,0.52,0.96,0.05,1,25,Malta
RobertWalraven-ESG,inc death,1,MT,1,0,0,1,1.06,2,0.98,0.62,0.85,0.04,1,26,Malta
USC-SIkJalpha,inc death,1,MT,2,0,0,1,1.41,2,1.21,0.38,0.54,0.08,1,26,Malta
epiforecasts-EpiNow2,inc death,1,MT,1,1,0,0,0.88,2,0.81,0.81,1,0.06,1,26,Malta
EuroCOVIDhub-baseline,inc death,2,MT,2,1,0,1,1,3,1,0.68,0.96,0.16,1,25,Malta
EuroCOVIDhub-ensemble,inc death,2,MT,2,1,0,1,0.95,2,0.84,0.64,1,0.12,1,25,Malta
IEM_Health-CovidProject,inc death,2,MT,2,1,0,1,1.19,3,0.95,0.6,0.88,0.19,1,25,Malta
ILM-EKF,inc death,2,MT,3,2,0,1,2.1,4,1.55,0.76,1,0.18,1,25,Malta
LANL-GrowthRate,inc death,2,MT,2,1,0,1,1.25,3,1.17,0.5,0.88,0.16,1,24,Malta
RobertWalraven-ESG,inc death,2,MT,1,0,0,1,0.89,2,0.79,0.6,0.84,-0,1,25,Malta
USC-SIkJalpha,inc death,2,MT,2,1,0,1,1.26,3,0.94,0.4,0.56,0.13,1,25,Malta
epiforecasts-EpiNow2,inc death,2,MT,2,1,0,1,1.29,3,1.03,0.68,1,0.13,1,25,Malta
EuroCOVIDhub-baseline,inc death,3,MT,2,1,0,1,1,3,1,0.75,0.96,0.17,1,24,Malta
EuroCOVIDhub-ensemble,inc death,3,MT,2,1,0,1,1.05,3,1,0.58,0.96,0.18,1,24,Malta
