model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-ensemble,inc death,1,LT,5,3,0,2,0.77,0.72,0.75,1,0.18,1,20,Lithuania
IEM_Health-CovidProject,inc death,1,LT,5,3,1,1,0.73,0.71,0.8,1,-0.06,1,20,Lithuania
ILM-EKF,inc death,1,LT,10,8,0,1,1.39,0.72,0.95,1,0.02,1,20,Lithuania
LANL-GrowthRate,inc death,1,LT,9,2,3,4,1.05,0.9,0.16,0.84,0.03,1,19,Lithuania
RobertWalraven-ESG,inc death,1,LT,6,2,2,3,0.89,0.89,0.4,0.75,0.02,1,20,Lithuania
USC-SIkJalpha,inc death,1,LT,6,2,0,4,0.86,0.8,0.5,0.6,0.38,1,20,Lithuania
epiforecasts-EpiNow2,inc death,1,LT,6,3,0,3,0.77,0.65,0.63,0.95,0.15,1,19,Lithuania
EuroCOVIDhub-baseline,inc death,2,LT,10,4,1,5,1,1,0.42,1,0.25,1,19,Lithuania
EuroCOVIDhub-ensemble,inc death,2,LT,7,4,0,3,0.72,0.6,0.74,1,0.26,1,19,Lithuania
IEM_Health-CovidProject,inc death,2,LT,8,5,2,2,0.85,0.82,0.63,1,0.04,1,19,Lithuania
ILM-EKF,inc death,2,LT,11,9,0,2,1.18,0.8,0.95,1,0.1,1,19,Lithuania
LANL-GrowthRate,inc death,2,LT,11,2,4,5,1.02,0.85,0.17,0.78,-0.01,1,18,Lithuania
RobertWalraven-ESG,inc death,2,LT,10,2,4,4,1.04,0.98,0.37,0.74,-0.08,1,19,Lithuania
USC-SIkJalpha,inc death,2,LT,9,2,0,6,0.89,0.79,0.32,0.53,0.29,1,19,Lithuania
epiforecasts-EpiNow2,inc death,2,LT,9,4,1,5,0.83,0.74,0.5,0.94,0.18,1,18,Lithuania
EuroCOVIDhub-baseline,inc death,3,LT,12,5,1,6,1,1,0.56,1,0.3,1,18,Lithuania
EuroCOVIDhub-ensemble,inc death,3,LT,9,5,0,4,0.74,0.69,0.56,1,0.39,1,18,Lithuania
IEM_Health-CovidProject,inc death,3,LT,11,6,2,3,0.88,0.84,0.56,1,0.11,1,18,Lithuania
ILM-EKF,inc death,3,LT,14,10,0,4,1.18,0.92,0.83,1,0.16,1,18,Lithuania
LANL-GrowthRate,inc death,3,LT,11,3,4,5,0.92,0.8,0.12,0.76,0.07,1,17,Lithuania
RobertWalraven-ESG,inc death,3,LT,14,2,6,5,1.11,1.03,0.28,0.61,-0.01,1,18,Lithuania
USC-SIkJalpha,inc death,3,LT,15,3,0,12,1.25,1.06,0.22,0.28,0.48,1,18,Lithuania
epiforecasts-EpiNow2,inc death,3,LT,14,5,1,8,1.11,1,0.35,0.94,0.22,1,17,Lithuania
EuroCOVIDhub-baseline,inc death,4,LT,15,6,1,8,1,1,0.41,1,0.32,1,17,Lithuania
EuroCOVIDhub-ensemble,inc death,4,LT,13,6,1,6,0.86,0.82,0.47,0.94,0.45,1,17,Lithuania
IEM_Health-CovidProject,inc death,4,LT,14,7,2,5,0.94,0.94,0.53,0.94,0.2,1,17,Lithuania
ILM-EKF,inc death,4,LT,20,12,0,8,1.29,1.11,0.53,1,0.27,1,17,Lithuania
LANL-GrowthRate,inc death,4,LT,12,4,3,5,0.78,0.68,0.38,0.88,-0,1,16,Lithuania
RobertWalraven-ESG,inc death,4,LT,17,3,8,6,1.08,0.99,0.18,0.71,0.09,1,17,Lithuania
UMass-MechBayes,inc death,1,LT,5,2,0,2,0.9,0.69,0.71,0.94,0.26,1,17,Lithuania
USC-SIkJalpha,inc death,4,LT,19,4,0,15,1.25,1.06,0.24,0.41,0.56,1,17,Lithuania
epiforecasts-EpiNow2,inc death,4,LT,22,9,1,12,1.47,1.4,0.31,0.88,0.21,1,16,Lithuania
UMass-MechBayes,inc death,2,LT,6,3,0,3,0.92,0.71,0.62,0.94,0.36,1,16,Lithuania
USC-SIkJalpha,inc death,5,LT,25,5,1,20,NA,NA,0.25,0.38,0.54,1,16,Lithuania
UMass-MechBayes,inc death,3,LT,9,4,0,5,0.88,0.81,0.33,0.93,0.45,1,15,Lithuania
UMass-SemiMech,inc death,3,LT,12,4,0,7,1.16,1.02,0.47,0.8,0.56,1,15,Lithuania
UMass-MechBayes,inc death,4,LT,14,5,0,9,0.98,1.01,0.36,0.79,0.56,1,14,Lithuania
UMass-SemiMech,inc death,4,LT,17,6,0,11,1.17,1.22,0.21,0.71,0.66,1,14,Lithuania
MUNI-ARIMA,inc death,1,LT,6,2,2,2,0.9,0.77,0.5,0.92,0.14,1,12,Lithuania
MUNI-ARIMA,inc death,2,LT,9,3,2,5,0.92,0.79,0.55,1,0.17,1,11,Lithuania
MUNI-ARIMA,inc death,3,LT,10,4,1,5,1.01,0.9,0.56,1,0.2,1,9,Lithuania
MUNI-ARIMA,inc death,4,LT,12,6,0,6,1.07,0.98,0.62,1,0.3,1,8,Lithuania
EuroCOVIDhub-baseline,inc case,1,LU,114,42,34,38,1,1,0.45,1,0.15,1,20,Luxembourg
EuroCOVIDhub-ensemble,inc case,1,LU,117,66,30,21,1.01,0.94,0.75,0.95,0.1,1,20,Luxembourg
IEM_Health-CovidProject,inc case,1,LU,190,57,53,81,1.67,1.57,0.35,0.75,0.21,1,20,Luxembourg
ILM-EKF,inc case,1,LU,153,64,60,29,1.33,1.16,0.7,0.9,0.14,1,20,Luxembourg
LANL-GrowthRate,inc case,1,LU,156,73,80,2,1.31,1.24,0.74,0.89,-0.27,1,19,Luxembourg
USC-SIkJalpha,inc case,1,LU,139,43,74,22,1.21,1,0.55,0.6,-0.15,1,20,Luxembourg
epiforecasts-EpiNow2,inc case,1,LU,205,94,17,93,1.81,1.75,0.6,0.85,0.38,1,20,Luxembourg
EuroCOVIDhub-baseline,inc case,2,LU,185,76,51,58,1,1,0.32,1,0.17,1,19,Luxembourg
EuroCOVIDhub-ensemble,inc case,2,LU,225,104,66,55,1.26,1.06,0.58,0.89,0.17,1,19,Luxembourg
IEM_Health-CovidProject,inc case,2,LU,307,79,89,140,1.68,1.43,0.32,0.68,0.19,1,19,Luxembourg
ILM-EKF,inc case,2,LU,218,86,88,45,1.18,0.96,0.47,0.84,0.16,1,19,Luxembourg
LANL-GrowthRate,inc case,2,LU,200,75,115,10,1.44,1.28,0.56,0.89,-0.21,1,18,Luxembourg
USC-SIkJalpha,inc case,2,LU,213,51,129,33,1.16,0.97,0.53,0.58,-0.12,1,19,Luxembourg
epiforecasts-EpiNow2,inc case,2,LU,644,274,65,305,3.74,3.22,0.32,0.79,0.43,1,19,Luxembourg
EuroCOVIDhub-baseline,inc case,3,LU,235,103,58,74,1,1,0.44,1,0.16,1,18,Luxembourg
EuroCOVIDhub-ensemble,inc case,3,LU,268,105,95,68,1.19,1.01,0.39,0.89,0.17,1,18,Luxembourg
IEM_Health-CovidProject,inc case,3,LU,327,100,121,106,1.37,1.16,0.28,0.72,0.21,1,18,Luxembourg
ILM-EKF,inc case,3,LU,297,113,116,69,1.27,1.04,0.28,0.83,0.16,1,18,Luxembourg
LANL-GrowthRate,inc case,3,LU,235,78,142,15,1.38,1.18,0.53,0.88,-0.19,1,17,Luxembourg
USC-SIkJalpha,inc case,3,LU,260,45,183,32,1.13,0.87,0.5,0.61,-0.13,1,18,Luxembourg
epiforecasts-EpiNow2,inc case,3,LU,683,194,101,388,3.19,2.8,0.33,0.72,0.38,1,18,Luxembourg
EuroCOVIDhub-baseline,inc case,4,LU,280,128,53,99,1,1,0.35,1,0.17,1,17,Luxembourg
EuroCOVIDhub-ensemble,inc case,4,LU,283,110,107,67,1.04,0.88,0.35,0.82,0.12,1,17,Luxembourg
IEM_Health-CovidProject,inc case,4,LU,413,130,138,144,1.47,1.21,0.29,0.59,0.15,1,17,Luxembourg
ILM-EKF,inc case,4,LU,370,149,121,100,1.33,1.09,0.29,0.82,0.21,1,17,Luxembourg
LANL-GrowthRate,inc case,4,LU,271,85,156,30,1.21,0.97,0.38,0.81,-0.08,1,16,Luxembourg
USC-SIkJalpha,inc case,4,LU,314,49,215,51,1.17,0.84,0.35,0.47,-0.22,1,17,Luxembourg
epiforecasts-EpiNow2,inc case,4,LU,342,87,135,120,1.25,0.99,0.24,0.65,0.27,1,17,Luxembourg
USC-SIkJalpha,inc case,5,LU,324,55,209,60,NA,NA,0.25,0.44,-0.1,1,16,Luxembourg
UMass-SemiMech,inc case,3,LU,275,123,115,37,1.38,1.18,0.5,0.86,-0.06,1,14,Luxembourg
UMass-SemiMech,inc case,4,LU,317,147,117,54,1.21,0.97,0.31,0.85,-0.01,1,13,Luxembourg
MUNI-ARIMA,inc case,1,LU,157,43,42,71,1.31,1.24,0.17,0.83,0.45,1,12,Luxembourg
MUNI-ARIMA,inc case,2,LU,279,71,81,126,1.44,1.28,0,0.91,0.4,1,11,Luxembourg
RobertWalraven-ESG,inc case,1,LU,136,27,79,31,1.02,1.21,0.6,0.9,0.07,1,20,Luxembourg
MUNI-ARIMA,inc case,3,LU,323,85,105,132,1.38,1.18,0.22,0.89,0.19,1,9,Luxembourg
RobertWalraven-ESG,inc case,2,LU,201,33,137,31,0.84,0.98,0.42,0.84,-0.04,1,19,Luxembourg
MUNI-ARIMA,inc case,4,LU,338,100,106,132,1.21,0.97,0.12,0.88,0.13,1,8,Luxembourg
RobertWalraven-ESG,inc case,3,LU,253,38,198,16,0.92,0.91,0.5,0.89,-0.26,1,18,Luxembourg
RobertWalraven-ESG,inc case,4,LU,312,43,246,23,1.07,0.88,0.53,0.82,-0.26,1,17,Luxembourg
EuroCOVIDhub-baseline,inc death,1,LU,3,1,1,1,1,1,0.65,1,0.03,1,20,Luxembourg
EuroCOVIDhub-ensemble,inc death,1,LU,3,1,1,1,1.02,1.2,0.6,0.95,0.16,1,20,Luxembourg
IEM_Health-CovidProject,inc death,1,LU,4,1,1,1,1.32,1.62,0.5,0.85,0.2,1,20,Luxembourg
ILM-EKF,inc death,1,LU,4,2,0,1,1.41,1.42,0.75,1,0.22,1,20,Luxembourg
LANL-GrowthRate,inc death,1,LU,3,1,1,1,1.21,1.31,0.47,0.95,0.18,1,19,Luxembourg
RobertWalraven-ESG,inc death,1,LU,3,1,2,1,1.17,1.18,0.65,0.8,-0.07,1,20,Luxembourg
USC-SIkJalpha,inc death,1,LU,4,1,2,2,1.34,1.22,0.55,0.6,0.02,1,20,Luxembourg
epiforecasts-EpiNow2,inc death,1,LU,3,1,1,1,1.06,1.28,0.55,0.95,0.1,1,20,Luxembourg
EuroCOVIDhub-baseline,inc death,2,LU,4,1,1,2,1,1,0.63,0.95,0.18,1,19,Luxembourg
EuroCOVIDhub-ensemble,inc death,2,LU,4,1,1,2,0.98,1.05,0.63,0.95,0.28,1,19,Luxembourg
IEM_Health-CovidProject,inc death,2,LU,5,2,1,2,1.31,1.44,0.58,0.95,0.27,1,19,Luxembourg
ILM-EKF,inc death,2,LU,5,3,0,2,1.21,1.16,0.58,1,0.3,1,19,Luxembourg
LANL-GrowthRate,inc death,2,LU,4,1,1,2,1.08,1.07,0.39,0.89,0.34,1,18,Luxembourg
RobertWalraven-ESG,inc death,2,LU,4,1,2,1,0.93,0.85,0.79,0.79,-0.04,1,19,Luxembourg
USC-SIkJalpha,inc death,2,LU,5,1,1,3,1.22,1.07,0.37,0.42,0.07,1,19,Luxembourg
epiforecasts-EpiNow2,inc death,2,LU,3,1,0,2,0.9,0.96,0.42,1,0.23,1,19,Luxembourg
EuroCOVIDhub-baseline,inc death,3,LU,4,2,0,2,1,1,0.67,1,0.26,1,18,Luxembourg
EuroCOVIDhub-ensemble,inc death,3,LU,4,2,0,2,0.96,1.03,0.56,0.94,0.38,1,18,Luxembourg
IEM_Health-CovidProject,inc death,3,LU,6,3,0,3,1.55,1.6,0.5,0.94,0.35,1,18,Luxembourg
ILM-EKF,inc death,3,LU,5,3,0,2,1.36,1.39,0.56,1,0.38,1,18,Luxembourg
LANL-GrowthRate,inc death,3,LU,4,1,0,3,1.01,1.03,0.24,0.82,0.49,1,17,Luxembourg
RobertWalraven-ESG,inc death,3,LU,2,1,1,1,0.57,0.59,0.72,0.94,-0.08,1,18,Luxembourg
USC-SIkJalpha,inc death,3,LU,3,1,1,2,0.85,0.77,0.56,0.67,0.03,1,18,Luxembourg
epiforecasts-EpiNow2,inc death,3,LU,4,2,0,2,1.11,1.15,0.39,0.94,0.4,1,18,Luxembourg
EuroCOVIDhub-baseline,inc death,4,LU,4,2,0,2,1,1,0.71,1,0.35,1,17,Luxembourg
EuroCOVIDhub-ensemble,inc death,4,LU,4,2,0,2,1.02,0.99,0.47,0.94,0.5,1,17,Luxembourg
IEM_Health-CovidProject,inc death,4,LU,8,4,0,4,1.91,1.87,0.47,0.88,0.43,1,17,Luxembourg
ILM-EKF,inc death,4,LU,6,3,0,3,1.47,1.31,0.59,0.94,0.46,1,17,Luxembourg
LANL-GrowthRate,inc death,4,LU,5,1,0,4,1.03,0.94,0.31,0.75,0.64,1,16,Luxembourg
RobertWalraven-ESG,inc death,4,LU,2,1,0,0,0.38,0.33,0.88,0.94,-0.04,1,17,Luxembourg
USC-SIkJalpha,inc death,4,LU,3,1,0,2,0.83,0.66,0.29,0.53,0.2,1,17,Luxembourg
epiforecasts-EpiNow2,inc death,4,LU,5,2,0,4,1.31,1.3,0.29,0.88,0.44,1,17,Luxembourg
UMass-MechBayes,inc death,1,LU,2,1,0,1,1.21,1.31,0.69,0.94,0.35,1,16,Luxembourg
USC-SIkJalpha,inc death,5,LU,5,1,1,3,NA,NA,0.31,0.56,0.3,1,16,Luxembourg
UMass-MechBayes,inc death,2,LU,3,1,0,1,1.08,1.07,0.47,0.93,0.36,1,15,Luxembourg
UMass-MechBayes,inc death,3,LU,2,1,0,1,1.07,1.1,0.57,1,0.36,1,14,Luxembourg
UMass-SemiMech,inc death,3,LU,2,1,0,1,0.96,0.97,0.64,1,0.39,1,14,Luxembourg
UMass-MechBayes,inc death,4,LU,2,1,0,1,1.03,0.93,0.46,1,0.33,1,13,Luxembourg
UMass-SemiMech,inc death,4,LU,2,1,0,1,1.02,0.95,0.54,1,0.43,1,13,Luxembourg
MUNI-ARIMA,inc death,1,LU,1,1,0,0,1.21,1.31,0.92,1,0.07,1,12,Luxembourg
MUNI-ARIMA,inc death,2,LU,1,1,0,0,1.08,1.07,0.82,1,0.13,1,11,Luxembourg
MUNI-ARIMA,inc death,3,LU,1,1,0,0,1.01,1.03,0.67,1,0.14,1,9,Luxembourg
MUNI-ARIMA,inc death,4,LU,2,1,0,1,1.03,0.94,1,1,0.21,1,8,Luxembourg
EuroCOVIDhub-baseline,inc case,1,LV,261,36,48,178,1,1,0.15,0.9,0.22,1,20,Latvia
EuroCOVIDhub-ensemble,inc case,1,LV,214,118,29,67,0.78,0.88,0.65,1,0.04,1,20,Latvia
IEM_Health-CovidProject,inc case,1,LV,257,167,20,70,0.93,0.85,0.7,1,0.08,1,20,Latvia
ILM-EKF,inc case,1,LV,270,135,36,100,1.01,1.09,0.6,1,0.06,1,20,Latvia
LANL-GrowthRate,inc case,1,LV,273,185,81,7,0.98,0.94,0.79,1,-0.29,1,19,Latvia
USC-SIkJalpha,inc case,1,LV,316,80,29,207,1.18,0.98,0.55,0.55,0.32,1,20,Latvia
epiforecasts-EpiNow2,inc case,1,LV,200,63,58,79,0.73,0.79,0.4,0.85,-0.07,1,20,Latvia
EuroCOVIDhub-baseline,inc case,2,LV,405,74,51,280,1,1,0.37,0.89,0.34,1,19,Latvia
EuroCOVIDhub-ensemble,inc case,2,LV,358,156,53,150,0.83,0.89,0.53,0.89,0.06,1,19,Latvia
IEM_Health-CovidProject,inc case,2,LV,426,220,35,171,0.97,1.01,0.68,0.84,0.17,1,19,Latvia
ILM-EKF,inc case,2,LV,422,195,57,170,0.99,1.07,0.53,0.95,0.08,1,19,Latvia
LANL-GrowthRate,inc case,2,LV,353,221,98,34,0.99,0.97,0.72,1,-0.23,1,18,Latvia
USC-SIkJalpha,inc case,2,LV,480,90,73,316,1.12,1.02,0.42,0.42,0.28,1,19,Latvia
epiforecasts-EpiNow2,inc case,2,LV,344,90,106,148,0.77,0.86,0.32,0.74,-0.16,1,19,Latvia
EuroCOVIDhub-baseline,inc case,3,LV,608,105,63,440,1,1,0.33,0.72,0.38,1,18,Latvia
EuroCOVIDhub-ensemble,inc case,3,LV,551,198,81,272,0.84,0.92,0.39,0.89,0.14,1,18,Latvia
IEM_Health-CovidProject,inc case,3,LV,661,283,67,312,1,1.13,0.5,0.83,0.21,1,18,Latvia
ILM-EKF,inc case,3,LV,628,268,85,275,0.97,1.06,0.5,0.94,0.12,1,18,Latvia
LANL-GrowthRate,inc case,3,LV,457,247,109,100,1,0.98,0.65,1,-0.08,1,17,Latvia
USC-SIkJalpha,inc case,3,LV,733,100,136,497,1.12,0.98,0.39,0.39,0.24,1,18,Latvia
epiforecasts-EpiNow2,inc case,3,LV,560,119,177,264,0.79,0.91,0.33,0.67,-0.16,1,18,Latvia
EuroCOVIDhub-baseline,inc case,4,LV,818,129,70,619,1,1,0.24,0.71,0.39,1,17,Latvia
EuroCOVIDhub-ensemble,inc case,4,LV,792,250,120,423,0.89,1.04,0.35,0.76,0.17,1,17,Latvia
IEM_Health-CovidProject,inc case,4,LV,929,364,97,468,1.05,1.21,0.47,0.82,0.27,1,17,Latvia
ILM-EKF,inc case,4,LV,867,354,114,399,0.99,1.17,0.53,0.88,0.14,1,17,Latvia
LANL-GrowthRate,inc case,4,LV,618,285,121,212,1.02,1.06,0.5,1,0.11,1,16,Latvia
USC-SIkJalpha,inc case,4,LV,982,118,183,681,1.1,1.06,0.35,0.47,0.16,1,17,Latvia
epiforecasts-EpiNow2,inc case,4,LV,812,146,272,394,0.83,0.99,0.35,0.65,-0.14,1,17,Latvia
USC-SIkJalpha,inc case,5,LV,1297,135,259,903,NA,NA,0.12,0.31,0.19,1,16,Latvia
UMass-SemiMech,inc case,3,LV,641,275,40,326,1,0.98,0.4,0.93,0.36,1,15,Latvia
UMass-SemiMech,inc case,4,LV,875,352,59,464,1.02,1.06,0.29,0.79,0.4,1,14,Latvia
MUNI-ARIMA,inc case,1,LV,214,47,14,153,0.98,0.94,0.33,0.75,0.37,1,12,Latvia
MUNI-ARIMA,inc case,2,LV,441,79,19,343,0.99,0.97,0.18,0.82,0.26,1,11,Latvia
RobertWalraven-ESG,inc case,1,LV,336,36,29,271,1.4,1.05,0.25,0.7,0.15,1,20,Latvia
MUNI-ARIMA,inc case,3,LV,690,99,31,560,1,0.98,0.22,0.78,0.23,1,9,Latvia
RobertWalraven-ESG,inc case,2,LV,543,42,41,460,1.39,0.97,0.21,0.63,0.1,1,19,Latvia
MUNI-ARIMA,inc case,4,LV,916,131,39,745,1.02,1.06,0.25,0.62,0.27,1,8,Latvia
RobertWalraven-ESG,inc case,3,LV,699,50,37,612,1.38,0.9,0.17,0.44,0.19,1,18,Latvia
RobertWalraven-ESG,inc case,4,LV,880,60,31,788,1.38,0.92,0.12,0.41,0.28,1,17,Latvia
EuroCOVIDhub-baseline,inc death,1,LV,8,1,3,5,1,1,0.2,0.95,0.29,1,20,Latvia
EuroCOVIDhub-ensemble,inc death,1,LV,6,3,1,2,0.72,0.77,0.65,0.95,0.07,1,20,Latvia
IEM_Health-CovidProject,inc death,1,LV,7,4,2,2,0.92,0.91,0.65,0.95,-0.04,1,20,Latvia
ILM-EKF,inc death,1,LV,9,7,1,1,1.07,0.85,0.95,1,0.02,1,20,Latvia
LANL-GrowthRate,inc death,1,LV,8,2,2,3,0.86,0.83,0.42,0.89,0.06,1,19,Latvia
RobertWalraven-ESG,inc death,1,LV,8,1,3,3,0.94,0.94,0.25,0.6,0.03,1,20,Latvia
USC-SIkJalpha,inc death,1,LV,8,1,2,4,0.95,0.84,0.3,0.4,0.11,1,20,Latvia
epiforecasts-EpiNow2,inc death,1,LV,5,3,1,1,0.65,0.71,0.7,1,0.04,1,20,Latvia
EuroCOVIDhub-baseline,inc death,2,LV,8,2,1,5,1,1,0.32,1,0.28,1,19,Latvia
EuroCOVIDhub-ensemble,inc death,2,LV,6,3,1,2,0.75,0.73,0.63,0.95,0.13,1,19,Latvia
IEM_Health-CovidProject,inc death,2,LV,9,5,2,2,1.05,1.03,0.74,0.95,0.07,1,19,Latvia
ILM-EKF,inc death,2,LV,9,7,1,1,1.01,0.69,0.89,1,0.02,1,19,Latvia
LANL-GrowthRate,inc death,2,LV,10,2,3,5,0.9,0.81,0.28,0.78,0.01,1,18,Latvia
RobertWalraven-ESG,inc death,2,LV,9,2,4,3,1.1,1.01,0.32,0.63,-0.04,1,19,Latvia
USC-SIkJalpha,inc death,2,LV,7,1,1,4,0.78,0.65,0.42,0.53,0.29,1,19,Latvia
epiforecasts-EpiNow2,inc death,2,LV,6,3,1,2,0.75,0.81,0.58,1,0.01,1,19,Latvia
EuroCOVIDhub-baseline,inc death,3,LV,10,3,1,6,1,1,0.33,1,0.36,1,18,Latvia
EuroCOVIDhub-ensemble,inc death,3,LV,7,4,1,2,0.68,0.67,0.56,1,0.19,1,18,Latvia
IEM_Health-CovidProject,inc death,3,LV,12,6,2,3,1.16,1.09,0.56,1,0.12,1,18,Latvia
ILM-EKF,inc death,3,LV,9,7,1,1,0.87,0.61,0.89,1,0.04,1,18,Latvia
LANL-GrowthRate,inc death,3,LV,10,3,3,5,0.84,0.76,0.24,0.76,0.12,1,17,Latvia
RobertWalraven-ESG,inc death,3,LV,9,2,4,2,0.87,0.84,0.39,0.83,0.01,1,18,Latvia
USC-SIkJalpha,inc death,3,LV,8,1,1,6,0.84,0.71,0.44,0.56,0.22,1,18,Latvia
epiforecasts-EpiNow2,inc death,3,LV,7,3,2,2,0.68,0.71,0.39,1,0.02,1,18,Latvia
EuroCOVIDhub-baseline,inc death,4,LV,10,4,0,6,1,1,0.47,1,0.35,1,17,Latvia
EuroCOVIDhub-ensemble,inc death,4,LV,8,4,1,3,0.78,0.73,0.71,1,0.18,1,17,Latvia
IEM_Health-CovidProject,inc death,4,LV,14,8,2,4,1.37,1.3,0.59,0.94,0.12,1,17,Latvia
ILM-EKF,inc death,4,LV,10,7,1,2,0.95,0.72,0.88,1,0.08,1,17,Latvia
LANL-GrowthRate,inc death,4,LV,12,3,4,5,0.93,0.85,0.25,0.81,-0.14,1,16,Latvia
RobertWalraven-ESG,inc death,4,LV,11,2,5,3,1.02,1,0.18,0.76,-0.11,1,17,Latvia
UMass-MechBayes,inc death,1,LV,5,2,2,1,0.86,0.6,0.47,0.94,-0.01,1,17,Latvia
USC-SIkJalpha,inc death,4,LV,9,2,1,6,0.85,0.72,0.35,0.47,0.34,1,17,Latvia
epiforecasts-EpiNow2,inc death,4,LV,8,4,2,3,0.76,0.77,0.53,0.94,-0.03,1,17,Latvia
UMass-MechBayes,inc death,2,LV,6,2,2,1,0.9,0.72,0.62,0.94,-0.01,1,16,Latvia
USC-SIkJalpha,inc death,5,LV,11,2,2,6,NA,NA,0.38,0.56,0.4,1,16,Latvia
UMass-MechBayes,inc death,3,LV,6,3,2,2,0.77,0.71,0.47,0.93,0.03,1,15,Latvia
UMass-SemiMech,inc death,3,LV,7,3,1,3,0.91,0.78,0.53,0.93,0.33,1,15,Latvia
UMass-MechBayes,inc death,4,LV,7,3,1,2,0.8,0.71,0.5,0.93,0.11,1,14,Latvia
UMass-SemiMech,inc death,4,LV,9,4,0,5,1.09,0.99,0.5,0.86,0.44,1,14,Latvia
MUNI-ARIMA,inc death,1,LV,8,3,2,3,0.86,0.83,0.33,0.92,0.12,1,12,Latvia
MUNI-ARIMA,inc death,2,LV,8,4,0,4,0.9,0.81,0.64,0.91,0.35,1,11,Latvia
MUNI-ARIMA,inc death,3,LV,11,5,0,6,0.84,0.76,0.22,1,0.66,1,9,Latvia
MUNI-ARIMA,inc death,4,LV,15,5,0,9,0.93,0.85,0.25,0.88,0.68,1,8,Latvia
EuroCOVIDhub-baseline,inc case,1,MT,142,16,53,72,1,1,0.5,0.8,0.16,1,20,Malta
EuroCOVIDhub-ensemble,inc case,1,MT,132,40,23,69,0.94,1.17,0.45,0.85,0.19,1,20,Malta
IEM_Health-CovidProject,inc case,1,MT,252,27,81,145,1.85,1.8,0.1,0.45,0.2,1,20,Malta
ILM-EKF,inc case,1,MT,263,35,125,104,1.89,1.87,0.4,0.75,-0.03,1,20,Malta
LANL-GrowthRate,inc case,1,MT,191,39,50,103,1.47,1.53,0.32,0.74,-0.02,1,19,Malta
USC-SIkJalpha,inc case,1,MT,237,107,78,52,1.79,1.36,0.5,0.55,0.01,1,20,Malta
epiforecasts-EpiNow2,inc case,1,MT,223,66,18,139,1.68,1.95,0.25,0.6,0.09,1,20,Malta
EuroCOVIDhub-baseline,inc case,2,MT,280,30,103,147,1,1,0.53,0.74,0.21,1,19,Malta
EuroCOVIDhub-ensemble,inc case,2,MT,307,60,72,175,1.12,1.28,0.37,0.74,0.27,1,19,Malta
IEM_Health-CovidProject,inc case,2,MT,348,31,142,174,1.24,1.24,0.16,0.37,0.18,1,19,Malta
ILM-EKF,inc case,2,MT,371,48,149,174,1.32,1.29,0.42,0.68,-0,1,19,Malta
LANL-GrowthRate,inc case,2,MT,262,35,100,126,1.42,1.45,0.28,0.72,0.08,1,18,Malta
USC-SIkJalpha,inc case,2,MT,287,66,145,77,1.06,0.97,0.42,0.42,-0.02,1,19,Malta
epiforecasts-EpiNow2,inc case,2,MT,1033,163,63,807,4.12,4.36,0.11,0.58,-0.01,1,19,Malta
EuroCOVIDhub-baseline,inc case,3,MT,378,41,119,218,1,1,0.44,0.72,0.26,1,18,Malta
EuroCOVIDhub-ensemble,inc case,3,MT,364,64,107,194,0.95,1.06,0.33,0.61,0.25,1,18,Malta
IEM_Health-CovidProject,inc case,3,MT,464,42,158,264,1.22,1.21,0.17,0.44,0.27,1,18,Malta
ILM-EKF,inc case,3,MT,467,69,159,239,1.23,1.26,0.39,0.67,0.05,1,18,Malta
LANL-GrowthRate,inc case,3,MT,412,34,170,208,1.1,1.08,0.18,0.53,0.12,1,17,Malta
USC-SIkJalpha,inc case,3,MT,353,71,157,125,0.97,0.88,0.28,0.33,0.05,1,18,Malta
epiforecasts-EpiNow2,inc case,3,MT,409,115,79,215,1.02,1.2,0.28,0.67,-0.1,1,18,Malta
EuroCOVIDhub-baseline,inc case,4,MT,434,49,121,264,1,1,0.41,0.71,0.28,1,17,Malta
EuroCOVIDhub-ensemble,inc case,4,MT,463,89,140,234,1.07,1.07,0.41,0.53,0.3,1,17,Malta
IEM_Health-CovidProject,inc case,4,MT,563,57,170,337,1.29,1.28,0.12,0.41,0.3,1,17,Malta
ILM-EKF,inc case,4,MT,553,98,169,286,1.27,1.31,0.41,0.65,0.07,1,17,Malta
LANL-GrowthRate,inc case,4,MT,466,44,176,246,1.16,1.07,0.31,0.44,0.28,1,16,Malta
USC-SIkJalpha,inc case,4,MT,403,77,171,154,0.98,0.85,0.47,0.53,0.05,1,17,Malta
epiforecasts-EpiNow2,inc case,4,MT,524,140,129,255,1.2,1.24,0.29,0.59,-0.15,1,17,Malta
USC-SIkJalpha,inc case,5,MT,421,84,179,158,NA,NA,0.38,0.44,-0.01,1,16,Malta
UMass-SemiMech,inc case,3,MT,217,15,180,22,1.1,1.08,0.27,0.6,0.2,1,15,Malta
UMass-SemiMech,inc case,4,MT,241,18,199,25,1.16,1.07,0.21,0.71,0.35,1,14,Malta
MUNI-ARIMA,inc case,1,MT,73,13,55,5,1.47,1.53,0.5,0.83,-0.08,1,12,Malta
MUNI-ARIMA,inc case,2,MT,174,18,151,5,1.42,1.45,0.45,0.82,-0.15,1,11,Malta
RobertWalraven-ESG,inc case,1,MT,147,12,134,2,1.01,1.21,0.5,0.75,-0.12,1,20,Malta
