model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
USC-SIkJalpha,inc death,3,LI,0,0,0,0,0.63,0,0.55,0.81,0.81,-0.12,1,26,Liechtenstein
epiforecasts-EpiNow2,inc death,3,LI,0,0,0,0,1.27,1,1.52,0.92,1,0.06,1,26,Liechtenstein
EuroCOVIDhub-baseline,inc death,4,LI,0,0,0,0,1,0,1,1,1,0.01,1,25,Liechtenstein
EuroCOVIDhub-ensemble,inc death,4,LI,0,0,0,0,0.87,0,0.73,1,1,-0,1,25,Liechtenstein
ILM-EKF,inc death,4,LI,0,0,0,0,1.51,0,0.9,1,1,0,1,25,Liechtenstein
LANL-GrowthRate,inc death,4,LI,0,0,0,0,0.47,0,0.55,0.96,1,-0.05,1,24,Liechtenstein
RobertWalraven-ESG,inc death,4,LI,0,0,0,0,0.56,0,0.24,1,1,-0.03,1,25,Liechtenstein
UMass-MechBayes,inc death,1,LI,0,0,0,0,0.6,0,0.54,0.92,1,-0.08,1,25,Liechtenstein
USC-SIkJalpha,inc death,4,LI,0,0,0,0,0.58,0,0.55,0.8,0.8,-0.12,1,25,Liechtenstein
epiforecasts-EpiNow2,inc death,4,LI,1,0,0,0,1.77,1,1.93,0.88,1,0.1,1,25,Liechtenstein
LANL-GrowthRate,inc death,5,LI,0,0,0,0,NA,0,NA,0.96,1,-0.04,1,23,Liechtenstein
UMass-MechBayes,inc death,2,LI,0,0,0,0,0.57,0,0.35,0.96,1,-0.05,1,24,Liechtenstein
USC-SIkJalpha,inc death,5,LI,0,0,0,0,NA,0,NA,0.88,0.88,-0.12,1,24,Liechtenstein
LANL-GrowthRate,inc death,6,LI,0,0,0,0,NA,0,NA,0.95,1,-0.05,1,22,Liechtenstein
UMass-MechBayes,inc death,3,LI,0,0,0,0,0.59,0,0.66,0.96,1,-0.03,1,23,Liechtenstein
UMass-MechBayes,inc death,4,LI,0,0,0,0,0.53,0,0.81,0.95,1,-0.03,1,22,Liechtenstein
MUNI-ARIMA,inc death,1,LI,0,0,0,0,0.64,0,0.58,0.85,1,-0.11,1,20,Liechtenstein
MUNI-ARIMA,inc death,2,LI,0,0,0,0,0.52,0,0.52,0.89,1,-0.07,1,19,Liechtenstein
MUNI-ARIMA,inc death,3,LI,0,0,0,0,0.54,0,0.67,0.88,1,-0.1,1,17,Liechtenstein
MUNI-ARIMA,inc death,4,LI,0,0,0,0,0.38,0,0.62,0.94,1,-0.07,1,16,Liechtenstein
EuroCOVIDhub-baseline,inc case,1,LT,518,100,226,193,1,774,1,0.11,1,-0.22,1,28,Lithuania
EuroCOVIDhub-ensemble,inc case,1,LT,327,173,71,83,0.6,462,0.59,0.54,0.93,-0.03,1,28,Lithuania
IEM_Health-CovidProject,inc case,1,LT,428,177,109,142,0.8,639,0.83,0.46,0.82,-0.03,1,28,Lithuania
ILM-EKF,inc case,1,LT,727,230,176,321,1.54,1113,1.51,0.29,0.79,0.12,1,28,Lithuania
LANL-GrowthRate,inc case,1,LT,387,194,182,10,0.69,633,0.78,0.56,1,-0.45,1,27,Lithuania
USC-SIkJalpha,inc case,1,LT,501,134,113,255,0.89,540,0.68,0.25,0.5,-0.03,1,28,Lithuania
EuroCOVIDhub-baseline,inc case,2,LT,901,217,357,327,1,1434,1,0.3,0.96,-0.19,1,27,Lithuania
EuroCOVIDhub-ensemble,inc case,2,LT,650,273,166,211,0.69,923,0.63,0.44,0.85,0.01,1,27,Lithuania
IEM_Health-CovidProject,inc case,2,LT,866,249,263,354,0.95,1331,0.91,0.26,0.7,-0.02,1,27,Lithuania
ILM-EKF,inc case,2,LT,1470,402,304,765,1.8,2211,1.65,0.15,0.7,0.13,1,27,Lithuania
LANL-GrowthRate,inc case,2,LT,672,264,323,85,0.71,1052,0.72,0.42,0.88,-0.31,1,26,Lithuania
USC-SIkJalpha,inc case,2,LT,918,154,296,468,0.97,990,0.67,0.19,0.41,-0.11,1,27,Lithuania
epiforecasts-EpiNow2,inc case,2,LT,886,440,172,274,0.97,1297,0.91,0.41,0.85,0.08,1,27,Lithuania
EuroCOVIDhub-baseline,inc case,3,LT,1260,318,461,481,1,2044,1,0.31,0.88,-0.2,1,26,Lithuania
EuroCOVIDhub-ensemble,inc case,3,LT,1061,411,275,375,0.8,1481,0.69,0.46,0.77,0.06,1,26,Lithuania
IEM_Health-CovidProject,inc case,3,LT,1379,353,438,587,1.06,2037,0.96,0.23,0.69,0.03,1,26,Lithuania
ILM-EKF,inc case,3,LT,2604,686,465,1452,2.35,3798,2.02,0.19,0.58,0.13,1,26,Lithuania
LANL-GrowthRate,inc case,3,LT,1091,327,554,210,0.84,1622,0.77,0.32,0.72,-0.26,1,25,Lithuania
USC-SIkJalpha,inc case,3,LT,1491,178,588,725,1.13,1655,0.78,0.15,0.31,-0.07,1,26,Lithuania
epiforecasts-EpiNow2,inc case,3,LT,1754,771,335,647,1.42,2733,1.37,0.35,0.73,0.1,1,26,Lithuania
EuroCOVIDhub-baseline,inc case,4,LT,1614,398,563,653,1,2670,1,0.2,0.88,-0.17,1,25,Lithuania
EuroCOVIDhub-ensemble,inc case,4,LT,1537,595,365,577,0.88,2095,0.72,0.44,0.68,0.09,1,25,Lithuania
IEM_Health-CovidProject,inc case,4,LT,1926,514,602,810,1.15,2757,0.98,0.2,0.68,0.05,1,25,Lithuania
ILM-EKF,inc case,4,LT,4260,1149,666,2445,3.12,6165,2.59,0.24,0.52,0.11,1,25,Lithuania
LANL-GrowthRate,inc case,4,LT,1457,369,734,354,0.87,2078,0.76,0.33,0.67,-0.24,1,24,Lithuania
USC-SIkJalpha,inc case,4,LT,2070,223,798,1048,1.23,2344,0.84,0.16,0.2,-0.08,1,25,Lithuania
epiforecasts-EpiNow2,inc case,4,LT,3195,1337,488,1371,2.12,4963,1.94,0.24,0.68,0.11,1,25,Lithuania
LANL-GrowthRate,inc case,5,LT,1874,394,960,520,NA,2683,NA,0.22,0.61,-0.21,1,23,Lithuania
USC-SIkJalpha,inc case,5,LT,2750,273,1026,1450,NA,3141,NA,0.12,0.17,-0.1,1,24,Lithuania
LANL-GrowthRate,inc case,6,LT,2291,432,1166,693,NA,3299,NA,0.18,0.55,-0.19,1,22,Lithuania
MUNI-ARIMA,inc case,1,LT,242,123,19,100,0.47,396,0.51,0.65,1,0.04,1,20,Lithuania
MUNI-ARIMA,inc case,2,LT,600,262,74,264,0.64,966,0.67,0.47,1,-0.01,1,19,Lithuania
RobertWalraven-ESG,inc case,1,LT,508,85,231,192,1.03,696,0.9,0.39,0.71,-0.15,1,28,Lithuania
MUNI-ARIMA,inc case,3,LT,933,374,185,374,0.73,1445,0.72,0.47,1,-0.1,1,17,Lithuania
RobertWalraven-ESG,inc case,2,LT,879,103,541,236,1.07,1216,0.86,0.41,0.56,-0.34,1,27,Lithuania
MUNI-ARIMA,inc case,4,LT,1245,517,271,456,0.78,1985,0.78,0.5,1,-0.09,1,16,Lithuania
RobertWalraven-ESG,inc case,3,LT,1197,114,902,181,1.09,1808,0.88,0.27,0.46,-0.42,1,26,Lithuania
RobertWalraven-ESG,inc case,4,LT,1515,126,1260,129,1.11,2351,0.88,0.24,0.4,-0.45,1,25,Lithuania
Karlen-pypm,inc case,1,LT,642,227,232,183,1.35,896,1.2,0.56,0.89,0.08,1,9,Lithuania
Karlen-pypm,inc case,2,LT,1565,420,235,910,1.69,2182,1.55,0.38,0.5,0.28,1,8,Lithuania
Karlen-pypm,inc case,3,LT,3896,806,206,2885,2.86,5220,2.3,0.29,0.57,0.48,1,7,Lithuania
Karlen-pypm,inc case,4,LT,9295,1594,5,7696,5.53,12088,4.47,0.33,0.5,0.66,1,6,Lithuania
EuroCOVIDhub-baseline,inc death,1,LT,7,2,3,3,1,11,1,0.25,1,-0.04,1,28,Lithuania
EuroCOVIDhub-ensemble,inc death,1,LT,5,3,1,1,0.69,8,0.7,0.71,0.96,0.01,1,28,Lithuania
IEM_Health-CovidProject,inc death,1,LT,5,3,1,1,0.61,7,0.62,0.71,0.96,-0.05,1,28,Lithuania
ILM-EKF,inc death,1,LT,9,8,0,1,1.2,7,0.6,0.96,1,-0.01,1,28,Lithuania
LANL-GrowthRate,inc death,1,LT,10,2,5,3,1.37,14,1.32,0.22,0.7,-0.17,1,27,Lithuania
RobertWalraven-ESG,inc death,1,LT,7,2,3,2,0.92,10,0.89,0.32,0.68,-0.19,1,28,Lithuania
USC-SIkJalpha,inc death,1,LT,6,1,2,3,0.84,8,0.7,0.43,0.5,0.13,1,28,Lithuania
EuroCOVIDhub-baseline,inc death,2,LT,10,4,4,3,1,17,1,0.37,1,-0,1,27,Lithuania
EuroCOVIDhub-ensemble,inc death,2,LT,7,3,2,2,0.66,10,0.59,0.59,0.96,0.01,1,27,Lithuania
IEM_Health-CovidProject,inc death,2,LT,9,4,2,3,0.85,13,0.78,0.52,0.89,-0,1,27,Lithuania
ILM-EKF,inc death,2,LT,11,9,0,1,1,11,0.61,0.96,1,0.04,1,27,Lithuania
LANL-GrowthRate,inc death,2,LT,16,2,10,3,1.6,21,1.3,0.15,0.62,-0.22,1,26,Lithuania
RobertWalraven-ESG,inc death,2,LT,10,2,6,3,0.98,15,0.87,0.3,0.59,-0.31,1,27,Lithuania
USC-SIkJalpha,inc death,2,LT,9,2,3,4,0.82,11,0.64,0.26,0.44,0.09,1,27,Lithuania
epiforecasts-EpiNow2,inc death,2,LT,9,4,1,4,0.86,14,0.86,0.46,0.96,0.09,1,26,Lithuania
EuroCOVIDhub-baseline,inc death,3,LT,14,5,5,4,1,22,1,0.5,1,0.03,1,26,Lithuania
EuroCOVIDhub-ensemble,inc death,3,LT,10,4,3,3,0.69,15,0.65,0.5,0.96,0.09,1,26,Lithuania
IEM_Health-CovidProject,inc death,3,LT,14,5,4,5,1.05,21,0.94,0.42,0.85,0.04,1,26,Lithuania
ILM-EKF,inc death,3,LT,15,11,1,3,1.03,18,0.79,0.77,1,0.05,1,26,Lithuania
LANL-GrowthRate,inc death,3,LT,18,2,12,3,1.35,23,1.05,0.12,0.6,-0.16,1,25,Lithuania
RobertWalraven-ESG,inc death,3,LT,16,2,10,3,1.13,21,0.93,0.23,0.54,-0.27,1,26,Lithuania
USC-SIkJalpha,inc death,3,LT,14,2,3,8,0.95,18,0.74,0.23,0.31,0.15,1,26,Lithuania
epiforecasts-EpiNow2,inc death,3,LT,14,6,2,6,1.01,23,1,0.32,0.96,0.17,1,25,Lithuania
EuroCOVIDhub-baseline,inc death,4,LT,17,6,6,5,1,28,1,0.4,1,0.04,1,25,Lithuania
EuroCOVIDhub-ensemble,inc death,4,LT,13,6,4,4,0.77,21,0.72,0.4,0.92,0.12,1,25,Lithuania
IEM_Health-CovidProject,inc death,4,LT,20,7,6,7,1.24,31,1.1,0.4,0.8,0.01,1,25,Lithuania
ILM-EKF,inc death,4,LT,22,14,2,7,1.31,32,1.14,0.44,1,0.1,1,25,Lithuania
LANL-GrowthRate,inc death,4,LT,19,3,13,4,1.21,24,0.9,0.25,0.62,-0.18,1,24,Lithuania
RobertWalraven-ESG,inc death,4,LT,20,3,13,4,1.16,27,0.93,0.16,0.56,-0.22,1,25,Lithuania
UMass-MechBayes,inc death,1,LT,5,2,1,2,0.63,7,0.65,0.68,0.96,0.13,1,25,Lithuania
USC-SIkJalpha,inc death,4,LT,17,3,4,10,0.91,22,0.71,0.28,0.44,0.16,1,25,Lithuania
epiforecasts-EpiNow2,inc death,4,LT,26,12,2,11,1.49,39,1.33,0.33,0.92,0.14,1,24,Lithuania
LANL-GrowthRate,inc death,5,LT,22,3,14,5,NA,29,NA,0.26,0.61,-0.16,1,23,Lithuania
UMass-MechBayes,inc death,2,LT,6,3,0,2,0.52,9,0.49,0.67,0.96,0.23,1,24,Lithuania
USC-SIkJalpha,inc death,5,LT,21,4,4,13,NA,28,NA,0.29,0.38,0.12,1,24,Lithuania
LANL-GrowthRate,inc death,6,LT,25,4,15,6,NA,33,NA,0.36,0.55,-0.09,1,22,Lithuania
UMass-MechBayes,inc death,3,LT,8,4,1,3,0.55,14,0.61,0.39,0.96,0.3,1,23,Lithuania
UMass-MechBayes,inc death,4,LT,12,5,1,6,0.71,25,0.83,0.32,0.77,0.38,1,22,Lithuania
MUNI-ARIMA,inc death,1,LT,6,2,2,2,0.85,10,0.88,0.5,0.9,0,1,20,Lithuania
MUNI-ARIMA,inc death,2,LT,9,3,3,3,0.88,15,0.85,0.58,0.95,-0.03,1,19,Lithuania
MUNI-ARIMA,inc death,3,LT,11,4,4,3,0.87,17,0.81,0.53,0.88,-0.09,1,17,Lithuania
MUNI-ARIMA,inc death,4,LT,15,5,7,3,0.91,21,0.74,0.56,0.88,-0.14,1,16,Lithuania
Karlen-pypm,inc death,1,LT,7,2,4,0,0.95,10,1.01,0.33,1,-0.44,1,9,Lithuania
Karlen-pypm,inc death,2,LT,9,3,6,0,0.81,15,0.83,0.25,1,-0.31,1,8,Lithuania
Karlen-pypm,inc death,3,LT,14,4,8,2,0.81,24,0.8,0.29,1,-0.2,1,7,Lithuania
Karlen-pypm,inc death,4,LT,24,7,7,10,1,40,0.95,0.17,1,0,1,6,Lithuania
EuroCOVIDhub-baseline,inc case,1,LU,98,44,26,29,1,144,1,0.54,1,0.12,1,28,Luxembourg
EuroCOVIDhub-ensemble,inc case,1,LU,98,59,23,16,0.96,136,0.95,0.75,0.96,0.08,1,28,Luxembourg
IEM_Health-CovidProject,inc case,1,LU,156,50,39,67,1.54,227,1.57,0.29,0.82,0.25,1,28,Luxembourg
ILM-EKF,inc case,1,LU,151,64,43,44,1.63,205,1.53,0.64,0.86,0.22,1,28,Luxembourg
LANL-GrowthRate,inc case,1,LU,129,65,62,1,1.2,176,1.15,0.67,0.93,-0.34,1,27,Luxembourg
USC-SIkJalpha,inc case,1,LU,113,34,58,20,1.07,140,0.9,0.5,0.61,-0.12,1,28,Luxembourg
EuroCOVIDhub-baseline,inc case,2,LU,159,79,37,44,1,247,1,0.44,1,0.15,1,27,Luxembourg
EuroCOVIDhub-ensemble,inc case,2,LU,185,92,53,40,1.15,266,1.09,0.59,0.93,0.13,1,27,Luxembourg
IEM_Health-CovidProject,inc case,2,LU,257,69,68,119,1.59,366,1.49,0.26,0.74,0.25,1,27,Luxembourg
ILM-EKF,inc case,2,LU,230,90,61,78,1.55,311,1.37,0.48,0.81,0.25,1,27,Luxembourg
LANL-GrowthRate,inc case,2,LU,163,68,88,7,0.95,218,0.85,0.58,0.92,-0.25,1,26,Luxembourg
USC-SIkJalpha,inc case,2,LU,181,41,106,33,1.12,242,0.96,0.41,0.56,-0.1,1,27,Luxembourg
epiforecasts-EpiNow2,inc case,2,LU,508,254,56,198,3.2,716,2.71,0.48,0.85,0.25,1,27,Luxembourg
EuroCOVIDhub-baseline,inc case,3,LU,207,107,40,60,1,336,1,0.54,1,0.14,1,26,Luxembourg
EuroCOVIDhub-ensemble,inc case,3,LU,261,108,75,77,1.26,399,1.2,0.42,0.88,0.14,1,26,Luxembourg
IEM_Health-CovidProject,inc case,3,LU,332,91,90,151,1.54,455,1.33,0.27,0.73,0.24,1,26,Luxembourg
ILM-EKF,inc case,3,LU,320,125,79,116,1.71,442,1.45,0.35,0.77,0.26,1,26,Luxembourg
LANL-GrowthRate,inc case,3,LU,201,72,111,18,0.95,271,0.81,0.44,0.92,-0.19,1,25,Luxembourg
USC-SIkJalpha,inc case,3,LU,237,49,154,33,1.16,305,0.9,0.46,0.54,-0.18,1,26,Luxembourg
epiforecasts-EpiNow2,inc case,3,LU,786,307,86,392,4.01,1188,3.37,0.42,0.77,0.22,1,26,Luxembourg
EuroCOVIDhub-baseline,inc case,4,LU,241,131,36,74,1,391,1,0.48,1,0.14,1,25,Luxembourg
EuroCOVIDhub-ensemble,inc case,4,LU,285,120,84,81,1.19,437,1.13,0.36,0.88,0.09,1,25,Luxembourg
IEM_Health-CovidProject,inc case,4,LU,395,119,98,178,1.52,540,1.3,0.32,0.64,0.18,1,25,Luxembourg
ILM-EKF,inc case,4,LU,424,170,91,162,2,602,1.73,0.28,0.8,0.28,1,25,Luxembourg
LANL-GrowthRate,inc case,4,LU,229,78,123,28,0.96,313,0.83,0.33,0.88,-0.13,1,24,Luxembourg
USC-SIkJalpha,inc case,4,LU,292,65,192,35,1.26,352,0.91,0.32,0.48,-0.38,1,25,Luxembourg
epiforecasts-EpiNow2,inc case,4,LU,676,254,114,309,3.03,985,2.54,0.28,0.68,0.17,1,25,Luxembourg
LANL-GrowthRate,inc case,5,LU,237,86,109,42,NA,353,NA,0.3,0.83,-0.05,1,23,Luxembourg
USC-SIkJalpha,inc case,5,LU,342,80,222,40,NA,393,NA,0.25,0.38,-0.33,1,24,Luxembourg
LANL-GrowthRate,inc case,6,LU,226,97,75,54,NA,364,NA,0.32,0.86,-0.02,1,22,Luxembourg
MUNI-ARIMA,inc case,1,LU,120,47,26,46,1.21,186,1.32,0.45,0.9,0.34,1,20,Luxembourg
MUNI-ARIMA,inc case,2,LU,207,76,48,84,1.21,323,1.28,0.26,0.95,0.33,1,19,Luxembourg
RobertWalraven-ESG,inc case,1,LU,111,25,62,25,1.18,182,1.24,0.54,0.86,0.02,1,28,Luxembourg
MUNI-ARIMA,inc case,3,LU,247,95,55,97,1.1,383,1.07,0.41,0.94,0.23,1,17,Luxembourg
RobertWalraven-ESG,inc case,2,LU,169,31,107,32,1.02,260,1.06,0.41,0.78,-0.05,1,27,Luxembourg
MUNI-ARIMA,inc case,4,LU,258,112,51,95,1.03,402,1.01,0.38,0.94,0.19,1,16,Luxembourg
RobertWalraven-ESG,inc case,3,LU,212,36,146,30,0.99,321,0.99,0.42,0.81,-0.2,1,26,Luxembourg
RobertWalraven-ESG,inc case,4,LU,240,41,174,24,0.98,368,0.98,0.4,0.76,-0.27,1,25,Luxembourg
Karlen-pypm,inc case,1,LU,85,45,12,28,1.39,133,1.36,0.56,1,0.16,1,9,Luxembourg
Karlen-pypm,inc case,2,LU,167,58,47,62,1.66,249,1.61,0.38,0.88,0.08,1,8,Luxembourg
Karlen-pypm,inc case,3,LU,233,69,95,68,1.79,321,1.57,0.57,0.71,-0.12,1,7,Luxembourg
Karlen-pypm,inc case,4,LU,220,62,149,9,1.41,278,1.13,0.5,0.67,-0.47,1,6,Luxembourg
EuroCOVIDhub-baseline,inc death,1,LU,2,1,1,1,1,3,1,0.68,1,0.02,1,28,Luxembourg
EuroCOVIDhub-ensemble,inc death,1,LU,2,1,1,1,0.94,4,1.06,0.57,0.96,0.11,1,28,Luxembourg
IEM_Health-CovidProject,inc death,1,LU,3,1,1,1,1.32,5,1.46,0.46,0.75,0.17,1,28,Luxembourg
ILM-EKF,inc death,1,LU,3,2,0,1,1.36,4,1.21,0.71,1,0.2,1,28,Luxembourg
LANL-GrowthRate,inc death,1,LU,3,1,1,1,1.06,4,1.28,0.48,0.96,0.11,1,27,Luxembourg
RobertWalraven-ESG,inc death,1,LU,3,1,1,1,1,4,1.07,0.64,0.86,-0.07,1,28,Luxembourg
USC-SIkJalpha,inc death,1,LU,3,0,1,1,1.24,4,1.09,0.46,0.5,0.07,1,28,Luxembourg
EuroCOVIDhub-baseline,inc death,2,LU,3,1,1,1,1,4,1,0.67,0.96,0.12,1,27,Luxembourg
EuroCOVIDhub-ensemble,inc death,2,LU,3,1,1,1,0.89,4,1.02,0.59,0.96,0.18,1,27,Luxembourg
IEM_Health-CovidProject,inc death,2,LU,4,1,1,2,1.37,6,1.49,0.52,0.85,0.15,1,27,Luxembourg
ILM-EKF,inc death,2,LU,4,2,0,1,1.19,5,1.06,0.59,1,0.26,1,27,Luxembourg
LANL-GrowthRate,inc death,2,LU,3,1,1,1,0.94,5,1.12,0.38,0.92,0.2,1,26,Luxembourg
RobertWalraven-ESG,inc death,2,LU,3,1,1,1,0.89,4,0.93,0.7,0.85,-0.03,1,27,Luxembourg
USC-SIkJalpha,inc death,2,LU,4,0,1,2,1.11,5,1.02,0.33,0.44,0.09,1,27,Luxembourg
epiforecasts-EpiNow2,inc death,2,LU,3,1,0,1,0.86,4,0.95,0.52,1,0.16,1,27,Luxembourg
EuroCOVIDhub-baseline,inc death,3,LU,3,1,0,1,1,4,1,0.77,1,0.18,1,26,Luxembourg
EuroCOVIDhub-ensemble,inc death,3,LU,3,1,0,1,0.84,4,0.97,0.58,0.96,0.28,1,26,Luxembourg
IEM_Health-CovidProject,inc death,3,LU,5,2,0,2,1.56,7,1.7,0.5,0.92,0.28,1,26,Luxembourg
ILM-EKF,inc death,3,LU,4,2,0,1,1.28,6,1.22,0.58,1,0.34,1,26,Luxembourg
LANL-GrowthRate,inc death,3,LU,3,1,0,2,1.01,5,1.23,0.28,0.88,0.27,1,25,Luxembourg
RobertWalraven-ESG,inc death,3,LU,2,1,1,0,0.55,3,0.62,0.77,0.96,-0.08,1,26,Luxembourg
USC-SIkJalpha,inc death,3,LU,2,0,1,1,0.77,3,0.72,0.54,0.62,0.09,1,26,Luxembourg
epiforecasts-EpiNow2,inc death,3,LU,3,2,0,2,1.14,5,1.21,0.42,0.96,0.3,1,26,Luxembourg
EuroCOVIDhub-baseline,inc death,4,LU,3,2,0,1,1,5,1,0.8,1,0.24,1,25,Luxembourg
EuroCOVIDhub-ensemble,inc death,4,LU,3,2,0,1,0.89,5,1.01,0.56,0.96,0.34,1,25,Luxembourg
IEM_Health-CovidProject,inc death,4,LU,7,3,0,3,2.08,10,2.31,0.4,0.84,0.36,1,25,Luxembourg
ILM-EKF,inc death,4,LU,5,3,0,2,1.37,6,1.24,0.6,0.96,0.39,1,25,Luxembourg
LANL-GrowthRate,inc death,4,LU,3,1,0,2,1.01,5,1.21,0.29,0.79,0.33,1,24,Luxembourg
RobertWalraven-ESG,inc death,4,LU,1,1,0,0,0.46,2,0.52,0.84,0.96,-0.06,1,25,Luxembourg
USC-SIkJalpha,inc death,4,LU,3,1,0,2,0.82,3,0.75,0.32,0.48,0.14,1,25,Luxembourg
epiforecasts-EpiNow2,inc death,4,LU,5,2,0,3,1.42,7,1.49,0.36,0.92,0.32,1,25,Luxembourg
LANL-GrowthRate,inc death,5,LU,4,1,0,3,NA,6,NA,0.3,0.61,0.33,1,23,Luxembourg
UMass-MechBayes,inc death,1,LU,1,1,0,1,0.99,2,1.03,0.62,0.96,0.24,1,24,Luxembourg
USC-SIkJalpha,inc death,5,LU,4,1,1,2,NA,4,NA,0.33,0.54,0.16,1,24,Luxembourg
LANL-GrowthRate,inc death,6,LU,5,1,1,3,NA,8,NA,0.27,0.59,0.37,1,22,Luxembourg
UMass-MechBayes,inc death,2,LU,2,1,0,1,1.15,3,1.22,0.52,0.96,0.24,1,23,Luxembourg
UMass-MechBayes,inc death,3,LU,2,1,0,1,0.93,3,1.06,0.55,1,0.28,1,22,Luxembourg
UMass-MechBayes,inc death,4,LU,2,1,0,1,1.08,3,0.96,0.57,1,0.29,1,21,Luxembourg
MUNI-ARIMA,inc death,1,LU,1,1,0,0,1.02,1,1.11,0.8,1,0.02,1,20,Luxembourg
MUNI-ARIMA,inc death,2,LU,1,1,0,0,0.96,2,1.05,0.74,1,0.05,1,19,Luxembourg
MUNI-ARIMA,inc death,3,LU,1,1,0,0,0.92,2,0.99,0.76,1,0.07,1,17,Luxembourg
MUNI-ARIMA,inc death,4,LU,1,1,0,0,0.85,2,0.92,1,1,0.09,1,16,Luxembourg
Karlen-pypm,inc death,1,LU,1,0,1,0,0.95,1,1.07,0.56,0.89,-0.16,1,9,Luxembourg
Karlen-pypm,inc death,2,LU,1,0,1,0,0.8,2,0.98,0.38,1,-0.16,1,8,Luxembourg
Karlen-pypm,inc death,3,LU,1,0,1,0,0.77,2,0.96,0.43,1,-0.21,1,7,Luxembourg
Karlen-pypm,inc death,4,LU,1,0,1,0,0.6,2,0.9,0.5,0.83,-0.26,1,6,Luxembourg
EuroCOVIDhub-baseline,inc case,1,LV,256,39,93,124,1,377,1,0.14,0.93,-0.06,1,28,Latvia
EuroCOVIDhub-ensemble,inc case,1,LV,180,102,33,45,0.63,284,0.7,0.64,1,-0.1,1,28,Latvia
IEM_Health-CovidProject,inc case,1,LV,213,138,26,49,0.71,280,0.71,0.68,0.96,-0.05,1,28,Latvia
ILM-EKF,inc case,1,LV,263,123,73,67,1.01,409,1.08,0.5,0.93,-0.17,1,28,Latvia
LANL-GrowthRate,inc case,1,LV,229,156,67,5,0.73,325,0.77,0.74,1,-0.34,1,27,Latvia
USC-SIkJalpha,inc case,1,LV,268,65,58,145,0.95,320,0.8,0.43,0.57,0.04,1,28,Latvia
EuroCOVIDhub-baseline,inc case,2,LV,413,79,143,191,1,611,1,0.37,0.81,0.03,1,27,Latvia
EuroCOVIDhub-ensemble,inc case,2,LV,314,133,78,102,0.69,480,0.76,0.44,0.89,-0.16,1,27,Latvia
IEM_Health-CovidProject,inc case,2,LV,366,179,64,122,0.78,528,0.83,0.52,0.81,-0.07,1,27,Latvia
ILM-EKF,inc case,2,LV,412,169,131,112,0.95,623,1.01,0.41,0.81,-0.2,1,27,Latvia
LANL-GrowthRate,inc case,2,LV,322,186,110,26,0.67,499,0.76,0.54,1,-0.36,1,26,Latvia
USC-SIkJalpha,inc case,2,LV,441,70,146,225,1,543,0.85,0.3,0.37,-0.02,1,27,Latvia
epiforecasts-EpiNow2,inc case,2,LV,348,115,81,152,0.81,520,0.84,0.41,0.78,-0.14,1,27,Latvia
EuroCOVIDhub-baseline,inc case,3,LV,601,110,195,296,1,878,1,0.35,0.73,0.05,1,26,Latvia
EuroCOVIDhub-ensemble,inc case,3,LV,487,164,142,180,0.74,749,0.82,0.27,0.85,-0.18,1,26,Latvia
IEM_Health-CovidProject,inc case,3,LV,546,224,117,205,0.79,843,0.9,0.35,0.77,-0.13,1,26,Latvia
ILM-EKF,inc case,3,LV,611,217,214,180,0.97,921,1.04,0.35,0.73,-0.21,1,26,Latvia
LANL-GrowthRate,inc case,3,LV,439,197,180,61,0.66,709,0.77,0.44,0.92,-0.35,1,25,Latvia
USC-SIkJalpha,inc case,3,LV,702,75,288,339,1.1,798,0.87,0.27,0.27,-0.14,1,26,Latvia
epiforecasts-EpiNow2,inc case,3,LV,465,141,144,180,0.64,646,0.65,0.38,0.69,-0.22,1,26,Latvia
EuroCOVIDhub-baseline,inc case,4,LV,762,133,218,411,1,1092,1,0.28,0.68,0.06,1,25,Latvia
EuroCOVIDhub-ensemble,inc case,4,LV,696,199,221,276,0.85,1070,0.94,0.24,0.68,-0.18,1,25,Latvia
IEM_Health-CovidProject,inc case,4,LV,765,285,177,303,0.89,1173,1.01,0.32,0.76,-0.1,1,25,Latvia
ILM-EKF,inc case,4,LV,836,270,309,256,1.07,1268,1.14,0.36,0.72,-0.21,1,25,Latvia
LANL-GrowthRate,inc case,4,LV,601,221,250,131,0.75,967,0.85,0.33,0.79,-0.23,1,24,Latvia
USC-SIkJalpha,inc case,4,LV,918,86,377,456,1.14,1087,0.94,0.24,0.32,-0.21,1,25,Latvia
epiforecasts-EpiNow2,inc case,4,LV,666,169,231,266,0.72,926,0.75,0.4,0.68,-0.25,1,25,Latvia
LANL-GrowthRate,inc case,5,LV,790,251,314,225,NA,1226,NA,0.26,0.74,-0.13,1,23,Latvia
USC-SIkJalpha,inc case,5,LV,1172,97,483,592,NA,1406,NA,0.08,0.21,-0.21,1,24,Latvia
LANL-GrowthRate,inc case,6,LV,948,293,339,316,NA,1432,NA,0.23,0.77,-0.08,1,22,Latvia
MUNI-ARIMA,inc case,1,LV,162,50,22,90,0.63,257,0.7,0.5,0.85,0.08,1,20,Latvia
MUNI-ARIMA,inc case,2,LV,337,81,61,195,0.73,520,0.79,0.32,0.89,-0.07,1,19,Latvia
